id,type,text1,text2,text3,notes
radiant_tw,SHIP,"Many of the systems onboard have been deliberately downgraded to allow the converted droneship to be operated safely by its human crew, and the process to convert the hull into a combat drone mothership has also greatly constrained the flexibility of its weapon mountings. Nonetheless, any opposing ship that lacks excellent shields and point defenses will find itself quickly torn apart by a massive drone swarm backed by capital grade weapons.",,,
shrike_tw,SHIP,"The commonly available Shrike-class light destroyer was used to trial the Contender Autolance, a role in which it was moderately well suited. Not willing to let the significant resources that went into altering the blueprint go to waste, the Trinity Worlds have since put the modified hull into full scale production.",,,
tigershark_tw,SHIP,"A model of the Tigershark high-tech cruiser unique to the Trinity Worlds. Due to defects in the original blueprint, its creators opted to forego the ship's intended role as a universal weapons platform, and instead install an unusual built-in composite weapon in its forward hardpoint.",,,
,,,,,
abolisher_built_in_tw,WEAPON,"The result of a special project by the Trinity Worlds to solve defects in their copy of the Tigershark blueprint. The Integrated Abolisher Cannon is a straightforward Lorentz force weapon of moderate power output. More notable is the special munitions it fires, which is based on a stripped down Orthrus torpedo minus its guidance package and DEM chamber, but packing a larger warhead. The rocket assisted projectile can achieve impressive range in combat, but cannot adjust its course once fired.",,,
abolisher_tw,WEAPON,"The Abolisher Rail Cannon is an unusual composite Lorentz force weapon that launches direct fire torpedos. Once out of the barrel, each round will continue to accelerate for a brief time from its rocket assist motor. The simple plasma warhead can be fabricated on site, although modular design constraints slightly limit yield and range compared to the built-in version.",,,
cte_tw,WEAPON,"A seeker type quantum entanglement weapon created by the Trinity Worlds. The Charge Transfer Emitter fires a slow moving self guided plasma projectile that inflicts respectable damage on its own. However, upon making contact with an enemy ship, the projectile will create a short lived transdimensional channel for a secondary energy pulse to be fired at the same target.",,,
cutting_beam_tw,WEAPON,"An effort by the Trinity Worlds to adapt the Cutting Beam for its own forces, the Contender Autolance is an assault weapon that can effectively slice through exposed ship hulls, while still being somewhat useful against shields and armor.",,,
cutting_beam_tw_er,WEAPON,"An effort by the Trinity Worlds to adapt the Cutting Beam for its own forces, the Contender Autolance is an assault weapon that can effectively slice through exposed ship hulls, while still being somewhat useful against shields and armor. This built-in extended range version has improved beam coherence over longer distances.",,,
interceptor_pd_tw,WEAPON,A prototype Heavy Burst Laser that can maintain a constant rate of fire. The complex assembly and targeting suite limit its use as a built-in weapon on a dedicated point defense escort.,,,
ion_micropulser_tw,WEAPON,"A pair of lightweight ion cannons built into the hull of the Candor. Originally intended to be a full sized EMP emitter, space constraints of the bridge and crew quarters caused the designers to mount this stopgap weapon instead, until a fully automated version of the gunship could be developed.",,,
ion_micropulser_tw_fighter,WEAPON,"A pair of lightweight ion cannons that can be supercharged to fire at a greatly accelerated rate. While the temperamental subsystems of the Candor could never tolerate such rough handling, the rugged Nimbus drone has no such limitations.",,,
pilum_tw_fighter,WEAPON,A stripped down version of the Pilum LRM that discards the bulky first stage booster rocket. This fighter launched support weapon applies moderate EMP pressure while overwhelming point defense grids.,,,
spatial_charge_tw_fighter,WEAPON,Launches unguided projectiles that unleash a high energy positron stream at the nearest target upon reaching arming distance. This compact strike craft variant has a less powerful launcher which partially limiting its range.,,,
spearwall_tw,WEAPON,"An anachronistic composite weapon that fires electrically primed rocket propelled flechettes from a rotating assembly. The increased heat signature of each projectile allows for interception by enemy point defenses, although the sheer volume of fire is still bound to stress the flux grid of any ship engaging in active defense. A built-in fire control system also allows the Spearwall to act in a point defense role, although the archaic design is incompatible with modern targeting cores.",,,
,,,,,
#IX Battlegroup,,,,,
aquilon_ix,SHIP,"Drawing upon lessons learned from the Glycon-class missile cruiser, Eridani-Utopia further developed the Aquilon, a versatile battlecruiser intended for the most demanding of security missions. The integrated launcher of its cruiser forebearer was improved to allow for switching between a variety of munitions without needing to return to dock. The cutting edge design even drew the attention of Domain Navy special forces. However, adoption among the various battlegroups was limited prior to the Collapse, due to concerns of the battlecruiser being under-gunned when compared to existing capital ships.",,,
axiom_ix,SHIP,"Fast and heavily shielded 9th Domain Battlegroup interceptor, equipped with an emergency flux shunt that keeps the craft operational even when its shields are overloaded. Prior to its arrival in the Persean Sector, the mission profile of the Fleet had placed a heavy emphasis on minimizing attrition, and so for much of its history it did not operate with crewed fighters. That has recently begun to change, with the Axiom appearing in large numbers in the defense of its orbital facilities.",,,
banteng_base,SHIP,"A freighter that combines ample cargo space with extended range fuel tanks, alleviating the need for dedicated tanker ships when hauling long distance freight. Rarely seen while Gate travel was still ubiquitous, the Banteng has found renewed popularity post-Collapse as a commercial hauler, exploration vessel, and even militarized fleet tender. Its excellent range and relatively robust weapon mounts make it well suited to operating on the lawless frontier.",,,
buffalo_ix,SHIP,"Despite being ruggedized, the Buffalo (IX) is still a light freighter, and must rely upon escorts to survive coming under fire.",,,
candor_ix,SHIP,"An advanced gunship design reverse engineered from partial blueprints from the Trinity Worlds, combined with samples of battlefield salvage. The Candor (IX) has come closest among the modern day variants in capturing the terrifying performance of the fully automated model previously seen during the First AI War. However, the complex engineering that has gone into achieving this feat has also made it notably harder to maintain. This has not stopped the 9th Domain Battlegroup from deploying the ship in numbers, while production of its other advanced gunships are still ramping up.",,,
casimir_ix_a,SHIP,"The Casimir's most noticeable trait is its pair of medium missile hardpoints, which allow for a frighting payload of heavy ordnance in a compact package. Any captain at the helm would be well advised to account for its relative high speed but poor maneuverability, and ready a course of escape before committing to a skirmish. Such precautions are especially necessary given the ship's lack of advanced IX modifications to its engines or shields.",,,
dictum_ix,SHIP,"A cutting edge heavy fighter of the 9th Domain Battlegroup, bearing the same emergency flux shunt as its interceptor counterpart. The Dictum is almost guaranteed to outmatch any other comparable strike craft in a one-on-one engagement. However, its extremely demanding maintenance requirements limit its deployment in large numbers.",,,
equalizer_ix,SHIP,"A recently unveiled carrier variant of a cutting edge warship rarely seen in the Persean Sector, the Equalizer (IX) is equipped with a causality violating Immanence Engine, capable of briefly propelling the ship into an accelerated yet entropy resistant time frame. To an outside observer, the massive vessel will appear to suddenly maneuver and attack at a frenzied pace, while becoming highly resistant to damage.",,,
firebird_ix,SHIP,"A midline cruiser given an extensive high-tech overhaul. The Firebird (A) is purported to be entirely designed and assembled by foreign collaborators of the 9th Domain Battlegroup, and is intended to demonstrate both their newfound commitment to the Fleet, and their renewed technological expertise under its guidance. However, beneath the sleek exterior is a fairly conventional design that borrows heavily from the ubiquitous Falcon and Eagle cruisers, with any upgrades to engine and reactor performance placing an equally great demand upon logistics. The only other feature of note is an automated flare launcher operated independently by the ship's tactical computer.",,,
flamebreaker_ix,SHIP,"Based on a high-tech cruiser hull that has long been known to the Fleet, but never put into service due to its relatively slow speed, the heavily revised Flamebreaker (IX) has finally found its place as the 9th Domain Battlegroup's latest combat carrier. The advanced sensors of the preceding design have been fine tuned for both point defense and flight command, while a robust fighter autoforge and launch bay have taken the place of heavy missile armaments.",,,
flourish_stock,SHIP,"A nimble attack frigate with the capability to mount both ballistic and energy weapons. Features a secondary shield system wired to an independent plasma core, allowing for both shields to be used simultaneously and for shielding to be maintained while overloaded or actively venting flux.

Sharing many similarities to the older Lasher-class, the Flourish is a late Expansion Epoch update of its aged predecessor, with numerous changes to reflect the strike focused doctrine of its creation. Post-Collapse, the Tri-Tachyon Corporation secured a partial blueprint of the design from the 9th Domain Battlegroup in a daring feat of corporate espionage. While they could not fully replicate its most cutting edge features, Tri-Tachyon did manage to alter the hardpoint mounts to accomidate a more diverse range of weapons for their mass production variant.",,,
flourish_ix,SHIP,"A nimble and versatile attack frigate featuring a novel secondary shield system wired to an independent plasma core. The Flourish (IX) actually predates its more commonplace downgraded variant in the Sector, having arrived with the original 9th Domain Battlegroup taskforce. The secrets of its fully enveloping undershield could not be replicated by the Tri-Tachyon Corporation even after they stole the design blueprints.",,,
glycon_tw,SHIP,"The result of a late Expansion Epoch private venture by the Eridani-Utopia Terraforming Corporation, the Glycon is a high-tech light missile cruiser designed to ""punch down"" with overwhelming force, and annihilate any target smaller than itself in the opening volley. This particular example was built from a partially corrupted blueprint. It lacks a functional missile nanoforge, but is also simpler to maintain and deploy.",,,
hetman_ix_a,SHIP,"The once spacious cargo holds of the Hetman have been almost fully replaced by a cavernous hangar bay, allowing a near unprecedented number of squadrons to be fielded from a destroyer sized hull. However, given its lack of advanced IX upgrades to its engines and shields, its other performance factors are somewhat lacking. The onboard microforge is especially notable for having trouble assembling more complex strike craft.",,,
hyperion_ix_hg,SHIP,"The design was tested as a potential candidate for a highly maneuverable light warship capable of fielding a capital grade energy weapon, but was passed over for the far less logistically demanding Mandrake (IX) class destroyer. With no plans for mass production, the original prototype was decommissioned, and has not been seen again, until now.",,,
iconoclast_ix,SHIP,"Based on the slow and defense oriented Iris-class destroyer, the Iconoclast (IX) has been radically re-envisioned as a specialized interdiction assault ship with the speed to keep up with the rest of the Fleet. It is equipped with both fighter bays and a compact Interdictor Array, making it the bane of any ship that seeks to outmaneuver or flee from an invading flotilla.",,,
intrepid_ix,SHIP,"Envisioned as a radical upgrade of the Intrepid-class battleship, which was itself already the intended high-tech replacement for the venerable Onslaught-class battleships still serving with the Domain Armada, the Intrepid (IX) has been outfitted with several exotic technologies developed by the 9th Domain Battlegroup following their arrival in the Persean Sector. The ship is fast and deadly in a frontal assault, especially when its vulnerable flanks are well protected as part of a large formation.",,,
iris_ix,SHIP,"A production variant of the experimental Iris (EX), this dedicated fleet escort replaces the prototype built-in point defense weapon of the original with a less complex Brightburn CIWS array. While the design would be further refined into the infamous Iconoclast (IX) class of interdiction assault ships, the original would also remain in service with the Fleet due to the abundance of hostile forces that make heavy use of strike craft within the Persean Sector.",,,
mandrake_ix,SHIP,"A nimble destroyer widely used by the 9th Domain Battlegroup as a long range skirmisher. The Mandrake (IX) can be equipped with a capital grade energy weapon. But unlike its counterparts that rely on raw firepower, it is designed for hit and run attacks to frustrate less mobile adversaries.",,,
maxim_ix,SHIP,"An advanced gunship only recently brought out of prototype and into full service with the 9th Domain Battlegroup. The Maxim (IX) is armed with a downsized single-shot Muon Siege Lance, and is operated by the Fleet as a heavy bomber analog. A demanding strike craft in terms of both maintenance and manpower, it has nonetheless quickly proven itself it be a deadly adversary.",,,
odyssey_ix,SHIP,"A heavily modified Odyssey-class battlecruiser, partly based on the technology reverse engineered from a Tri-Tachyon militarized hull captured in the defense of Zorya, but also bearing various alterations unique to the 9th Domain Battlegroup. The biggest change to the hull is its built-in heavy ordnance launcher, which completely replaces the primary hangar bay. The repurposed drone fabricators ensure a steady supply of long range cruise missiles even during protracted engagements.",,,
radiant_ix,SHIP,"Many of the systems onboard have been deliberately downgraded to allow the converted droneship to be operated safely by its human crew. Nonetheless, the IX Battlegroup have successfully modified the hull with their own standard fleetwide enhancements, making the Radiant (IX) one of the most formidable warships of the Sector.",,,
radiant_ix_hvb,SHIP,"However, unlike other reclaimed Radiant (IX) battleships, this particular example retains a fully functional AI core interface that was specifically modified to accommodate a shard of the machine intelligence at the heart of Vertex Station Fleet Command. Should such technology ever be widely adopted by the 9th Domain Battlegroup, it would represent a clear escalation in their efforts to conquer the Sector.",,,
temblor_ix,SHIP,"Due to a long history of conducting remote missions with minimal resupply, the Fleet has traditionally eschewed the use of fragile combat drones. However, adhering strictly to past doctrine is a luxury it can no longer afford. The Temblor (IX) is intended to be the first step in rapidly closing the gap with the numerous hostile polities in the Sector that possess far greater expertise in fighter deployment.",,,
terminus_ix,SHIP,"An experimental combat drone based on the already capable Terminator, the Terminus (IX) has been fine tuned to utilize its Morningstar Close-In Weapon System to the greatest possible effect. It is an extremely capable missile interceptor, upon which the crews of Fleet entrust with their lives.",,,
tigershark_ix,SHIP,"A high-tech cruiser that shares many design elements with the Aurora, each Tigershark (IX) is painstakingly retrofitted after forge production to address the numerous minor yet notable flaws that plague the base template. The end result is a highly specialized hunter-killer, produced in extremely limited numbers for the most elite units of the 9th Domain Battlegroup.",,,
tigershark_ix_hvb,SHIP,"The Tigershark (HG) is a fully automated variant of the high-tech attack cruiser used by the 9th Domain Battlegroup. In addition to being upgraded with enhanced shields, it also has the ability to switch between a small number of adaptive subsystems. The AI core interface appears to be an early stage prototype, suggesting the ship remains far from entering full scale production. However, the very fact that such experiments in automation are being conducted by its creators brings the Sector closer to another major AI War.",,,
,,,,,
ix_capacitors,SHIP_SYSTEM,"Activate backup capacitors to bolster energy weapon range, while reducing their flux load for a short time.",Offensive,,
ix_drone_pd,SHIP_SYSTEM,Deploys a large number of laser-armed defensive drones. The drones can be ordered to closely guard the ship or roam freely around it.,Defensive,,
ix_flare_launcher,SHIP_SYSTEM,Launches a large salvo of active tracking flares to confuse the guidance systems of nearby enemy missiles. Has a longer cooldown than standard Active Flare Launcher.,Defensive,,
ix_immanence_engine,SHIP_SYSTEM,"Briefly allow the ship to maneuver and attack twice as fast, while resisting a quarter of all incoming damage. Generates flux when used.",Special,,
ix_interdictor,SHIP_SYSTEM,Emits a heavy graviton beam at the target that deals kinetic damage and potentially disables engines.,Offensive,,
ix_missile_reload,SHIP_SYSTEM,Quickly reloads missile weapons. Has a long cooldown and generates flux when used.,Special,,
ix_plasmajets,SHIP_SYSTEM,"Provides a brief but extreme boost to top speed, along with a slight maneuverability boost.",Movement,,
ix_pulse_accelerator,SHIP_SYSTEM,Briefly doubles Ion Micropulser rate of fire.,Offensive,,
ix_rapid_assembly,SHIP_SYSTEM,Immediately replace all lost and expended strike craft. Has a long cooldown and generates flux when used.,Fighter,,
ix_spatial_charges,SHIP_SYSTEM,Launches two waves of spatial charges. Each charge will detonate when approaching an enemy ship and emit an EMP burst.,Offensive,,
ix_starfall_rockets,SHIP_SYSTEM,Launches a swarm of Starfall Rockets in a narrow foward arc.,Offensive,,
ix_terminus_relay,SHIP_SYSTEM,"Relay a charged particle stream via deployed Terminus (IX) drones, inflicting energy and EMP damage at the nearest enemy ship to each drone. The same ship can be hit by both drones. Generates flux when used.",Offensive,,
,,,,,
antecedent_ix,WEAPON,"This ponderous but incredibly well armored heavy cruise missile carries a powerful wide dispersal warhead. When detonated, it alters the vacuum energy of the surrounding area to a far higher baseline, resembling the conditions of an earlier cosmological epoch. The effect is transitory but devastating. Only the firing ship can avoid the worst of the anomaly. All others nearby shall find themselves engulfed by the burning firmament.",,,
bereaver_dem_launcher_ix,WEAPON,"A devastating standoff DEM that fires a long duration plasma beam from outside the range of most point defense systems. Each Bereaver missile is essentially a miniaturized one shot Daythorn emitter paired with its own advanced optics focal lens. The high precision nano-assembler inside the launcher is difficult to manufacture even for the IX Battlegroup, and has limited the weapon's adoption to the elite Honor Guard.

The capital grade triple DEM launcher is an enlarged version of the standard pod design that improves both ammo capacity and firepower.",,,
bereaver_dem_pod_ix,WEAPON,"A devastating standoff DEM that fires a long duration plasma beam from outside the range of most point defense systems. Each Bereaver missile is essentially a miniaturized one shot Daythorn emitter paired with its own advanced optics focal lens. The high precision nano-assembler inside the launcher is difficult to manufacture even for the IX Battlegroup, and has limited the weapon's adoption to the elite Honor Guard.",,,
brightburn_ciws_ix,WEAPON,"A heavy point defense IR Pulse Laser array that also functions as a shield suppressing assault cannon. The Brightburn boasts a truly impressive rate of fire, while also being easy to maintain and operate. The wide set triple emitter design necessary to accommodate its vast banks of heat sinks slightly lowers the odds of a successful intercept, but many captains of the Fleet still favor it simply for the rapid fire intimidation factor.",,,
conversion_lance_ix,WEAPON,"The dreaded Conversion Lance generates short lived magnetic monopoles at the point of impact, explosively converting the entire trailing particle stream's mass into energy. The effect is nothing short of ruinous against exposed armor. Fortunately for the rest of the Sector, not even the IX Battlegroup can mass produce these complex weapons.",,,
cutting_beam_ix,WEAPON,A refinement upon the IR Autolance that meets the stringent requirements demanded by the 9th Domain Battlegroup. Its impressive performance could only be achieved by directly incorporating the beam emitter into the hull of an upgraded Intrepid-class battleship.,,,
dawnstar_hcpb_ix,WEAPON,"An unusual beam weapon that can disrupt shields in a manner more typical of high speed projectiles, the Dawnstar Cyclic Particle Beam uses a novel multi-chamber design to generate rapid bursts of fire that blur into a continuous stream. The weapon can be configured to emit a variety of high energy particles, allowing it to meet any challenge on the battlefield.

Notable for having been created by the Fleet after arriving in the Persean Sector, the few examples of captured Dawnstars have yielded little insight into their operating principles. Their innards can charitably be described as a techno-barbarian's fever dream, and yet the weapon performs exceedingly well under combat conditions, and with minimal maintenance. No human alone could have possibly designed such a convoluted yet effective weapon, a fact which does not bode well for the many enemies of the 9th Domain Battlegroup.",,,
dawnstar_lcpb_ix,WEAPON,"An unusual beam weapon that can disrupt shields in a manner more typical of high speed projectiles, the Dawnstar Cyclic Particle Beam uses a novel multi-chamber design to generate rapid bursts of fire that blur into a continuous stream. The weapon can be configured to emit a variety of high energy particles, allowing it to meet any challenge on the battlefield.

Notable for having been created by the Fleet after arriving in the Persean Sector, the few examples of captured Dawnstars have yielded little insight into their operating principles. Their innards can charitably be described as a techno-barbarian's fever dream, and yet the weapon performs exceedingly well under combat conditions, and with minimal maintenance. No human alone could have possibly designed such a convoluted yet effective weapon, a fact which does not bode well for the many enemies of the 9th Domain Battlegroup.",,,
daythorn_mapb_ix,WEAPON,"The Daythorn Mono Adaptive Particle Beam fires a moderately powerful focused plasma stream in its default configuration. However, when paired with the Dawnstar Cyclic Particle Beam, it gains many of the same benefits from the Dawnstar's more powerful particle generator.

A simplified miniaturization of the Dawnstar CPB, the Daythorn could never fully match the range and raw power output of the original, nor replicate its fabled versatility. However, the weapon imparts a notably lower flux load on the firing ship, making it suited to many lighter vessels used by the Fleet.",,,
daythorn_tapb_ix,WEAPON,"The Daythorn Twin Adaptive Particle Beam fires moderately powerful focused plasma streams in its default configuration. However, when paired with the Dawnstar Cyclic Particle Beam, it gains many of the same benefits from the Dawnstar's more powerful particle generator.

A simplified miniaturization of the Dawnstar CPB, the Daythorn could never fully match the range and raw power output of the original, nor replicate its fabled versatility. However, the weapon imparts a notably lower flux load on the firing ship, making it suited to many lighter vessels used by the Fleet.",,,
diffraction_laser_ix,WEAPON,"A dynamically modulated shield penetrating laser. This effect is usually little more than a curiosity, since the low powered beam is barely able to scratch the paint on hull plating. However, the coherent laser backscattering can be used to infer weak points in any intervening shield barrier, allowing other more capable weapons to impose greater flux against the illuminated target.",,,
es_projector_ix,WEAPON,"An exotic ""dust gun"" that accelerates micrometer pellets of fissile material in a continuous high velocity particle cloud. Impact results in a deadly combination of kinetic force and micro-fission ignition, rapidly degrading even the most powerful shield emitters, while still remaining moderately useful against reinforced armor.",,,
ifc_ix,WEAPON,"Combining the deadly munitions of the Electrostatic Projector with the magnetic confinement technology of the Plasma Cannon, the Impact Fusion Cannon trades raw power output for greater range at a lower flux load. The enhanced projectile velocity causes it to undergo spontaneous fusion on impact, unleashing a violent burst of both kinetic and thermal energy.",,,
interdictor_iris_ix,WEAPON,"A scaled down variant of the Interdictor Array, mounted in a fixed forward position in place of a Fortress Shield. This device has a shorter range and is far more taxing on the reactor when fired compared to the battleship scale version, but remains just as effective at disrupting shields and ensnaring fleeing ships. Captains trained by the 9th Domain Battlegroup can achieve a faster rate of fire without the need for special modifications.",,,
lightbringer_ciws_ix,WEAPON,"An upscaled Morningstar CIWS in twin barrel configuration, achieving an even greater volume of fire. An effective point defense weapon that can also pressure shields at close range, it is hopelessly outmatched by heavy armor.",,,
lightbringer_fighter_ix,WEAPON,"A simplified fighter variant of the Lightbringer CIWS, intended for close range assault rather than point defense. Effective against shields and lightly defended targets, but performs very poorly again heavy armor.",,,
micrograser_fighter_ix,WEAPON,"The Micrograser takes one of the most capable and deadly capital grade energy weapons ever devised by the Domain, and drastically reduces its size while preserving much of its firepower. The redesign is incompatible with standard weapon mounts, but is well suited for a heavy fighter specifically built around the emitter.",,,
morningstar_ciws_ix,WEAPON,"A modified burst fire IR Pulse Laser with far greater rate of fire and integrated point defense tracking. It is more effective in ship-to-ship combat compared to most point defense weapons, but is relatively power hungry, and performs extremely poorly against heavy armor.",,,
morningstar_fighter_ix,WEAPON,"A prototype continuous fire Morningstar CIWS. Despite the relatively modest upgrades, persistent overheating issues have so far limited its adoption to the Terminus (IX) combat drone.",,,
muon_autolance_ix,WEAPON,"An advanced particle weapon of the late Expansion Epoch, widely used by the 9th Domain Battlegroup. This heavy muon beam emitter achieves even greater energy output and EMP discharge compared to the streamer variant, but its internal capacitors can only sustain firing for several seconds before needing to recharge.",,,
muon_siege_fighter_ix,WEAPON,"A downscale fighter variant of the Muon Siege Lance, capable of only a single shot before needing to connect to a carrier's main reactor to recharge. This weapon has nonetheless put an end to many a brave captain who dared to underestimate the lone gunship rapidly closing on approach.",,,
muon_siege_lance_ix,WEAPON,"The heaviest muon beam emitter in the 9th Domain Battlegroup arsenal. This advanced particle weapon has a total power output roughly comparable to the lighter Muon Autolance. However, it unleashes far more energy during each of its brief firing cycles, which greatly enhances effectiveness against reinforced armor. Many veteran Fleet officers prefer it to all other large energy weapons due to its combination of high damage, armor penetration, and EMP suppression.",,,
muon_streamer_ix,WEAPON,"An advanced particle weapon of the late Expansion Epoch, widely used by the 9th Domain Battlegroup. Fires bursts of short lived muons which instantly decay into high energy electrons upon impact. While the EMP discharge is less intense than specialized ion weapons and cannot pierce shields, the overall energy output significantly outpaces most other beam emitters of its weight class.",,,
orthrus_s_ix,WEAPON,"A hybrid DEM torpedo that packs a powerful one-two punch, the Orthrus engages an enemy in two stages, first unleashing a high intensity plasma beam, before detonating the rest of its payload upon impact. While a versatile weapon, its limited tracking ability is not suited for engaging fast moving targets.

The few records that exist for this weapon suggest it was developed shortly prior to the Collapse, and utilizes plasma containment technology derived from the Domain's stellar engineering projects. Several field trial prototypes were present among the 9th Domain Battlegroup task force stranded within the Persean Sector. It is a testament to their technological prowess that the weapons were not only reverse engineered, but also put into mass production.",,,
orthrus_m_ix,WEAPON,"A hybrid DEM torpedo that packs a powerful one-two punch, the Orthrus engages an enemy in two stages, first unleashing a high intensity plasma beam, before detonating the rest of its payload upon impact. While a versatile weapon, its limited tracking ability is not suited for engaging fast moving targets.

The few records that exist for this weapon suggest it was developed shortly prior to the Collapse, and utilizes plasma containment technology derived from the Domain's stellar engineering projects. Several field trial prototypes were present among the 9th Domain Battlegroup task force stranded within the Persean Sector. It is a testament to their technological prowess that the weapons were not only reverse engineered, but also put into mass production.

This enlarged torpedo launcher packs more ammunition for extended engagements.",,,
