id,trigger,conditions,script,text,options,notes
mess_stationOpenDialog,OpenInteractionDialog,$tag:hmi_messstationtag,"AddText ""On approach, you begin to hear the sound of alarms and alert klaxons indicating hazardous space ahead. The empty void seems to swirl like a heat haze around the orbital station, smothered in the grey bulbs of the rampant Mess nanite colony, as scrap is ejected and swarms of nanite ships toil away at their pointless work. To approach any nearer would be suicide. You stay a moment, watching in wonder at the aimless machine, and try not to think if there were any people aboard before it was overrun by the grey goo, before departing hastily - lingering too long here could attract the attention of one of the larger swarms.""",,,
flavorTextMarketHMIGalena,TradePanelFlavorText,$id == galena score:1000,"AddText ""The distant ground below glows and sparkles in neon, as dazzling blue, magical purple, effervescent green and sickly yellow paint the otherwise rugged mountains. Rivers of oily hydrocarbons rumbles across the landscape between towering spires of throbbing, bleeding crystal. As you near the spaceport the landscape gradually gives way to dead, harvested land, the ground black and scarred with strip mining. Here and there stubborn crystal outgrowths attempt to reclaim the land between resident habs and warehouses. At the centre lies a large collection of concrete and metal, one of which your ship enters. During the lengthy decontamination sequence, you regard the ad holos and contacts rapidly uploaded from the local network, before you enter the spaceport proper.""",,,
flavorTextMarketHMIFolly,TradePanelFlavorText,$id == hurricane_station score:1000,"AddText ""Even despite the fact that Fuyutsuki's Folly is firmly in the shadow of Hurricane, the residual radiation and magnetic fields makes entering the station incredibly bumpy, jarring, and otherwise a pain in the neck. Luckily, once your ship enters the dock, the ship rapidly settles. As you enter the largely deserted main hub of the barebones station, feeling the firm and stable footing beneath your feet, you spare a thought for the poor bastards still in orbit, withstanding the janky turbulence. Quickly however you encounter representatives from the separate distribution divisions of Fuyutsuki's Folly, and turn your mind to business.""",,,
flavorTextMarketHMIShadedCove,TradePanelFlavorText,$id == typhoon_station score:1000,"AddText ""After a rather gruelling trip, you quickly discover that Shaded Cove is just as inhospitable as the local environment. It takes an inordinate amount of time to contact the space port officials, it takes an eternity to land at the designated place, and then you have to quickly move as apparently you've been sent to the wrong landing pad. With increasing frustration you eventually disembark on a random pad with several armed members of your crew. Ignoring repeated whining from port officials you enter into the main hab area. Despite the glares from agitated passerbys, you eventually manage to corner a merchant and gain access to the local market net, your crew looking on in displeasure.""",,,
flavorTextMarketHMIRascal,TradePanelFlavorText,$id == tornado_station score:1000,"AddText ""The station is surprisingly upbeat as pirate crews and locals brawl openly in the streets. Here and there is the crack of a lasgun or primitive pistol that still uses ancient accelerants. Ladies and lads of the night sensuously dance amongst the rowdy crowd, teasing and offering, while captains and merchants watch from less bawdy restaurants, laughing at the ruckus as they shadily plot. Forging your way through, you escape from the current riot and enter the slightly less intense Merchant's Quarter, filled with yelling voices so loud they deafen, signs so garish they burn the eyes, and ad-holos that are so infectious even a military grade system would be popping up advertisements for dominatrix services if even slightly touched by this place. Taking in the chaos, you leap into the noise, searching for a deal.""",,,
,,,,,,
,,,,,,
greetingHMIFriendly,OpenCommLink,"$faction.id == HMI
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Hey,"" waves the $personRank lazily, ""How goes?""
OR
""This is probably a bad time,"" grimaces $personName, as what looks like steam and sparks erupt from a nearby console, ""Can you call back later?""
OR
The serious visage of $personName stares at you from the screen, cloaked in darkness aside from the glinting of orange glasses from the darkness, ""You are about to make some powerful enemies, Rimmer.""

$personName suddenly smiles.

""How's that? Super spooky, eh? Reckon I could be a Director with a glare like that? Or do you reckon I need the gloves and orange glasses combined with mood lighting. Was the mood lighting alright?""",,
greetingHMIHostileWeaker,OpenCommLink,"$faction.id == HMI
$faction.hostileToPlayer
$relativeStrength < 0",$ignorePlayerCommRequests = true 1,"The HMI $personRank  looks at you worriedly. ""Yeah...this is happening, isn't it?""
OR
""Hey…um…how much could I pay you to NOT do what I think you're about to do?"" pleads the HMI $personRank, ""I mean, I don't have a whole lot of credits on me right now, but, I could float you an IOU!""
OR
The HMI $personRank is glaring from the darkness, orange glasses glinting, ""The Company will know what you did, you, you, YOU CAN'T DO THIS TO ME!"" $heorShe suddenly wails, before the comms line goes dead.
OR
""No amount of credits is worth this!""",cutCommLink:Cut the comm link,
greetingHMIHostileWeakerDefiant,OpenCommLink,"$faction.id == HMI
$faction.hostileToPlayer
$relativeStrength < 0
$weakerThanPlayerButHolding",$ignorePlayerCommRequests = true 1,"""Go. Screw Yerself.""
OR
The serious visage of $personName stares at you from the screen, cloaked in darkness aside from the glinting of orange glasses from the darkness, ""You are about to make some powerful enemies, Rimmer.""
OR
The repeated comm requests are denied, and no connection is made.",cutCommLink:Cut the comm link,
greetingHMIHostileStronger,OpenCommLink,"$faction.id == HMI
$faction.hostileToPlayer
$relativeStrength >= 0",$ignorePlayerCommRequests = true 1,"""I have the legal right to kill you, take your cargo and your ships. Legal. LEGAL. By Ludd, this privateer stuff is AMAZING!""
OR
""You will be removed from the premises.""
OR
The HMI $personRank laughs uproariously, ""No time for talk, you're about to get murdered!""
OR
$personName looks at you for a moment, as if about to say something, and then cuts the comm link.",cutCommLink:Cut the comm link,
greetingHMIkNeutral,OpenCommLink,"$faction.id == HMI
$faction.neutralToPlayer",,"The HMI $personRank looks at you, mildly confused, ""Did you want something?""
OR
$personName regards you seriously, ""What do you want?"" they ask, suspiciously.
OR
""Hey,"" greets $personName, ""Hear about any good bounties in the area?""
OR
""Hey,"" greets a nervous $personName, ""Hear about any hidden caches in the area?""",cutCommLink:Cut the comm link,
aiCores_turnInResponseHMI,AICoresTurnedIn,$faction.id == HMI,FireAll PopulateOptions,"$personName thanks you for your contribution to Hazard Mining Incorporated, completely baffled, before the conversation turns to more weighty matters.",,
aiCores_turnInOptionSellHMI,DialogOptionSelected,"$option == aiCores_startTurnIn
$faction.id == HMI",FireAll PopulateCoresTurnInOptions,"""I could take some AI cores off you, but we're kind of swamped with that tech out here. I can take some of the cores off you if you want, but I won't pay that much for 'em.""",,
,,,,,,
greetingMessHostile,OpenCommLink,"$faction.id == mess score:1000
$entity.isHostile",$ignorePlayerCommRequests = true 1,"There is no response, merely the crackle and snap and clicks of unknown high frequency communications of the swarm amongst the increasing hiss of interference and static.",cutCommLink:Cut the comm link,
greetingMessFriendly,OpenCommLink,"$faction.id == mess score:1000
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","There is a buzz over the intercom, which then vibrates all along the ship. The crew look about in mild fear and discomfort, but you do not. Your have received your orders from the Whole. Continue as planned.",,
greetingMesstNeutral,OpenCommLink,"$faction.id == mess score:1000
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","There is no response, merely the crackle and snap and clicks of unknown high frequency communications of the swarm amongst the increasing hiss of interference and static.",,
greetingRemMessHostile,OpenCommLink,"$faction.id == mess_remnant score:1000
$entity.isHostile",$ignorePlayerCommRequests = true 1,"There is no response, merely the crackle and snap and clicks of unknown high frequency communications of the swarm amongst the increasing hiss of interference and static.",cutCommLink:Cut the comm link,
greetingRemMessFriendly,OpenCommLink,"$faction.id == mess_remnant score:1000
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","There is a buzz over the intercom, which then vibrates all along the ship. The crew look about in mild fear and discomfort, but you do not. Your have received your orders from the Whole. Continue as planned.",,
greetingRemMesstNeutral,OpenCommLink,"$faction.id == mess_remnant score:1000
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","There is no response, merely the crackle and snap and clicks of unknown high frequency communications of the swarm amongst the increasing hiss of interference and static.",,
,,,,,,
# Knights of Eva fleet greeting lines,,,,,,
greetingHMIKoEFriendly,OpenCommLink,"$faction.id == knights_of_eva
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Greetings fellow walker. Blessings of Eva be upon you.""",,
greetingHMIKoEHostileWeaker,OpenCommLink,"$faction.id == knights_of_eva
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""We follow the way of Eva amidst persecution. Yea, the righteous will suffer the lash and our reward will be everlasting grace.""",cutCommLink:Cut the comm link,
greetingHMIKoEHostileWeakerDefiant,OpenCommLink,"$faction.id == knights_of_eva
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"""We follow the Will of Eva amidst persecution. Yea, the righteous will suffer the lash and our reward will be everlasting grace.""
OR
""Slave of Tabris! You cannot stand in the Path of Eva; we follow unwavering toward redemption in fated death.""",cutCommLink:Cut the comm link,
greetingHMIKoEHostileStronger,OpenCommLink,"$faction.id == knights_of_eva
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""Submit, repent, and your sinful technologies will be smashed; Resist, and only God's holy vacuum will show you mercy.""",cutCommLink:Cut the comm link,
greetingHMIKoENeutral,OpenCommLink,$faction.id == knights_of_eva,"$menuState = fleetConvMain 0
FireAll PopulateOptions","""Do not interfere in our righteous mission, for we follow the Will of Eva.""",,
,,,,,,
flavorTextMarketHMIKoE,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$faction.id == knights_of_eva","AddText ""Shabby trader starcraft huddle along the port concourse alongside scarred knightly ships, dominating in bright livery. Luddic merchants await meetings with offloading ship captains. Peddlers offer street food and handcrafts to spacer crew while monks pray quietly over begging-bowls. A handful of ranters harangue outsiders under the assured gaze of stern and thickly armour Security."" marketFlavorTextColor
AddText ""Open display of technological vice not strictly necessary for duty and survival is not tolerated here. As such, one quickly learns not to display cybernetic mods and flashy gadgets. The lack of holoprojectors gives the feeling of an ancient history edutainment sim."" marketFlavorTextColor",,,
,,,,,,
bar_descHMIKoE,BarPrintDesc,$faction.id == knights_of_eva,ShowImageVisual teahouse,"An armoured Security thug glares rudely as you pass, but does not stop you as you enter the door. They want you to know that they could shut the place down at any time - but an illicit teahouse-bar is a useful conduit with the commerce required to carry out holy war. Inside it is dim, the ceiling low, and the crowd packed. The stench of drug fumes and cheap liquor competes with bodies that disdain modern enzyme soaps.",,
bar_descHMIKoE_home1,BarPrintDesc,"$faction.id == knights_of_eva
$market.id == path_soul score:1000

$id == path_soul",ShowImageVisual teahouse,"Your choice of bar is rather restricted, as you find that your lack of albinism makes you stand out like a wild rat that had broken into a cage of staring, glaring lab mice. Luckily there is a local 'cafe' with somewhat old instead of ancient aesthetic, where spacers aggregate under the watchful eye of Internal Security, armed with amusingly old-fashion bullet sluggers. The table tops are sterile clean, the potted plants fresh, and the flowers on the plastic tables caustically fragrant.",,
bar_descHMIKoE_home2,BarPrintDesc,"$faction.id == knights_of_eva
$market.id == hmi_nuriel score:1000

$id == hmi_nuriel",ShowImageVisual teahouse,"Your choice of bar is rather restricted, as you find that your lack of albinism makes you stand out like a wild rat that had broken into a cage of staring, glaring lab mice. Luckily there is a local 'cafe' with somewhat old instead of ancient aesthetic, where spacers aggregate under the watchful eye of Internal Security, armed with amusingly old-fashion bullet sluggers. The table tops are sterile clean, the potted plants fresh, and the flowers on the plastic tables caustically fragrant.",,
bar_descHMIKoE_home3,BarPrintDesc,"$faction.id == knights_of_eva
$market.id == mercy_corpse score:1000

$id == mercy_corpse",ShowImageVisual teahouse,"Your choice of bar is rather restricted, as you find that your lack of albinism makes you stand out like a wild rat that had broken into a cage of staring, glaring lab mice. Luckily there is a local 'cafe' with somewhat old instead of ancient aesthetic, where spacers aggregate under the watchful eye of Internal Security, armed with amusingly old-fashion bullet sluggers. The table tops are sterile clean, the potted plants fresh, and the flowers on the plastic tables caustically fragrant.",,
,,,,,,
# Black Hole LP fleet greeting lines,,,,,,
greetingBlackHoleLPFriendly,OpenCommLink,"$faction.id == luddic_path
$tag:blackhole_LP_Fleet
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Greetings fellow walker. Blessings of the Song of Ludd be upon you.""",,
greetingBlackHoleLPHostileWeaker,OpenCommLink,"$faction.id == luddic_path
$tag:blackhole_LP_Fleet
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""We follow the way of Ludd amidst persecution. Yea, the righteous will suffer the lash and our reward will be to join the Heavenly Choir forevermore.""",cutCommLink:Cut the comm link,
greetingBlackHoleLPHostileWeakerDefiant,OpenCommLink,"$faction.id == luddic_path
$tag:blackhole_LP_Fleet
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"""We follow the Path of Ludd amidst persecution. Yea, the righteous will suffer the lash and our reward will be to join the Heavenly Choir forevermore.""
OR
""Slave of Mammon! You cannot hear the Hymn of Ludd; we follow unwavering toward redemption in fated death.""",cutCommLink:Cut the comm link,
greetingBlackHoleLPHostileStronger,OpenCommLink,"$faction.id == luddic_path
$tag:blackhole_LP_Fleet
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""Submit, repent, and your sinful technologies will be smashed; Resist, and only God's holy vacuum will show you mercy.""",cutCommLink:Cut the comm link,
greetingLPNeutral,OpenCommLink,"$faction.id == luddic_path
$tag:blackhole_LP_Fleet","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Do not interfere in our righteous mission, for we walk the Path of Ludd, and follow the Heavenly Song of Ludd.""",,
,,,,,,
# Black Hole LP Monuments,,,,,,
hmi_blackholemonument1_stationOpenDialog,OpenInteractionDialog,$tag:hmi_hmiblackluddmonument1,"AddText""Close examination of the probe reveals that it is little more than a transponder wired up to a browning-out power source. It emits its message on repeat into the darkness:""

AddText ""\""I am Lieutenant Lucas Peru, Navigation Officer for the ISS Resolute, Doom-Class. I…I don't know what guided me here. It can only have been guidance. It was pure chance that we went out on this mission in deep space. It was pure chance ran out of fuel and fell into the gravity well. It was pure chance that the phase drives were not functioning correctly from lack of supplies. It was pure chance that...that I Heard. Over the bulkheads screeching and the conduits sparking and the ...screaming... for a single moment, I Heard.\"""" textNeutralColor

AddText ""\""It was beautiful. It was perfect. It was proof of the Divine, the first thing I had seen of God in an entire life of...well, nothing that proved God was real, or cared. Nothing like what those Luddic nutcases talk about, nothing so...manipulative or cruel, sacrificing your life on a pointless crusade. It was perfect - no other word for it. And when we escaped the gravity well...it was gone. I had heard the voice of God, for a fleeting moment, and just like that it was gone. But...but I know, I know how to Hear again. It's there, in my brain, I can't get rid of it. This...this might be my last record. My last words, in case they don't find my cryopod. If it is...then know\"""" textNeutralColor

AddText ""\""...that God is in the Singularity.\"""" textNeutralColor",,beacon2Leave:Leave,
hmi_blackholemonument2_stationOpenDialog,OpenInteractionDialog,$tag:hmi_hmiblackluddmonument2,"AddText""The buoy glows dangerously on your screens, your sensors showing that the structure should have, by all rights, burned out ages ago doing... whatever it is that its doing. Troublingly, scans don't reveal what the energy source is. You feel that any nebulous, burning hot scrap you may be able to peel from this object would not be worth the possible rapid and violent deconstruction of the structure while you're near it.""",,beacon2Leave:Leave,
hmi_blackholemonument2a_stationOpenDialog,OpenInteractionDialog,"$tag:hmi_hmiblackluddmonument2
$global.gaPZ_scannedZiggurat score:101","AddText""The buoy glows dangerously on your screens, your sensors showing that the structure should have, by all rights, burned out ages ago.""

AddText ""\""But you don't even need to be close to hear it. It's like that tune your hear sometimes, that song you first touched when you saw the Ziggurat. Not quite, but similar. And most importantly, LOUD. You feel it practically thrumming in your bones as you approach, feel the call of what sounds like one voice, or maybe a thousand voices, or maybe no voices at all, just feelings. And all of them call you by name, beckon you HERE. To THIS system. To HEAR the TRUE SONG OF LUDD.\"""" textNeutralColor

AddText""Intellectually you know its not the real thing, but...maybe this beacon is why you're here to begin with.""",,beacon2Leave:Leave,
beacon2Leave,DialogOptionSelected,$option == beacon2Leave,DismissDialog,,,
,,,,,,
#Blackhole LP Station interaction,,,,,,
hmi_blackholeLPStationOpenDialog,OpenInteractionDialog,$hmi_hmiblackluddDefender score:100,"SalvageGenFromSeed
ShowDefaultVisual
FireBest SalvageCheckHostile","Your $shipOrFleet approaches the station.

The station emits ominous readings consistent with extreme phase utilisation, contorting like a giant three dimensional kaleidoscope. Each shift emits alien and exotic particles, streaking across the holodisplay in strings of unhelpful 'Unknown' icons. But what amazes you is the truly absurd number of phase cloaks that have been awkwardly built directly into the structure, which turn on and off without obvious pattern, fuelling this horrifying yet somehow intact extradimensional piece of art.

Your engineering officer and Navigation Officer both excerise extreme caution approaching the thing - who knows if the station will shift and end up taking your $shipOrFleet with it.",,
hmi_blackholeLPStation2OpenDialog,OpenInteractionDialog,$hmi_hmiblackluddDefender score:100,"SalvageGenFromSeed
ShowDefaultVisual
FireBest SalvageCheckHostile","Your $shipOrFleet approaches the station.

The station emits ominous readings consistent with extreme phase utilisation, contorting like a giant three dimensional kaleidoscope. Each shift emits alien and exotic particles, streaking across the holodisplay in strings of unhelpful 'Unknown' icons. But what amazes you is the truly absurd number of phase cloaks that have been awkwardly built directly into the structure, which turn on and off without obvious pattern, fuelling this horrifying yet somehow intact extradimensional piece of art. The sight is beautiful and harmonious, and instils in you a feeling akin to a song you've heard, yet made in real space.

Your engineering officer and Navigation Officer both excerise extreme caution approaching the thing - who knows if the station will shift and end up taking your $shipOrFleet with it.",,
hmi_blackholeLPStationdef,TriggerAutomatedDefenses,$hmi_hmiblackluddDefender score:100,HMIHumanDefenderCMD,"The station suddenly shifts erratically as your officers had forewarned, and you gaze in astonishment as a fleet emerges from the shift. It manoeuvres aggressively, and you internally debate whether you really want to bring your $shipOrFleet to readiness to fight whatever...this is.",,
hmi_blackholeLPStationRequestComms,BeginFleetEncounter,"!$ignorePlayerCommRequests
$hmiblackludd_Fleet score:1000","AddText ""You're being hailed."" $faction.baseColor
$hailing = true 0",,,
hmi_blackholeLPStationSpeech,OpenCommLink,$id == hmi_lpblackhole_francis score:1000,"$menuState = fleetConvMain 0
$entity.ignorePlayerCommRequests = true","A crazed man clad in Luddic robes assembled for a Tri-Tachyon executive suit appears on the screen. The paradoxical mockery is the only thing that seems human about him - his skin is pale and clammy, his eyes burn like reactor cores, and when he opens his mouth  his skin flows like oil in anti-grav to reveal a black opening to the void.

""Begone, Heathens!"" he says, the voice not coming from the comms but somehow into your mind, ""This is the Temple Mount, from which the Choir Listens/Sings Along with Ludd's Divine Song/Jubilation/Truth! You dare soil/despoil this place with your foul feet! BE GONE!""

With a shudder the comms go silent, but it takes a moment for the echo to calm in your soul.",cutCommLink:Continue,
,,,,,,
hmi_blackholeLPStationPostDefenders,BeginSalvage,$hmi_hmiblackluddDefender score:100,,"As the enemy fleet succumbs there is an almighty shift, a twist, and like a pop the station bursts apart like a metallic bubble, leaving a cloud of radioactive debris and more questions than answers.",0:hmi_blackholeLP_salvage_pick:Pick through the salvage,
hmi_blackholeLP_salvage_pick,DialogOptionSelected,$option == hmi_blackholeLP_salvage_pick,SalvageEntity performSalvage,,,
,,,,,,
#Blackhole Merc Interactions,,,,,cutCommLink:Cut the comm link,
greetingBlackHoleMercHostile,OpenCommLink,"$faction.id == mercenary
$tag:MysteryMerc_Fleet
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"The comms open and you are faced with a dead-eyed mercenary captain.

$PlayerName, $heOrShe says, ""You have been looking in places that you should not be looking. Talking to people you should not be talking to. Asking questions that you should not be asking. Your death will be a lesson for others.""

$HeOrShe switches off the comms.",,
,,,,,,
#Blackhole Merc Dockyard interaction,,,,,,
hmi_blackholeMercStationOpenDialog,OpenInteractionDialog,$hmi_hmiblackmercDefender score:100,"SalvageGenFromSeed
ShowDefaultVisual
FireBest SalvageCheckHostile","Your $shipOrFleet approaches the dockyard.

The station is of temporary construction, comprised of modular pre-fabricated parts. The frame of the yard drifts like a metal skeleton, with cargo holders and hab blocks crawling along the bones like parasites. Inside there's activity, as drones buzz and swarm around the interior.",,
hmi_blackholeMercStationdefender_Desc,TriggerAutomatedDefenses,$hmi_hmiblackmercDefender score:100,HMIHumanDefenderCMD,"""In-bound contacts!"" Your Sensor Officer suddenly chirps, and you watch as ships emerge from the structure. The fleet is formidable, but what draws your attention is a partially constructed capital with a very odd feature.

The fleet manoeuvres aggressively, but seems to be more focused on keeping the capital at dock than pursuing you if you were to leave. You debate whether to engage or not.",,
hmi_blackholeMercStationPostDefenders,BeginSalvage,"$hmi_hmiblackmercDefender score:100
",,"As the enemy fleet succumbs the dockyard buckles and crashes apart, bleeding vitals and scrap into space. You watch as the hab blocks detonate - taking whatever this operation was to the stars.",0:hmi_blackholeMerc_salvage_pick:Pick through the salvage,
hmi_blackholeMerc_salvage_pick,DialogOptionSelected,$option == hmi_blackholeMerc_salvage_pick,SalvageEntity performSalvage,,,
,,,,,,
#Blackhole Merc Mining Station interaction,,,,,,
hmi_blackholeMercMiningStationOpenDialog,OpenInteractionDialog,$hmi_hmiMercminingDefender score:100,"SalvageGenFromSeed
ShowDefaultVisual
FireBest SalvageCheckHostile","Your $shipOrFleet approaches the station.

The station pulses with electronic life, albeit encrypted - short bursts of communications of scrambled messages washes the comms, getting more and more intense as you approach. You watch as mining drones are shepherded into the structure, and automated doors seal shut.",,
hmi_blackholeMercMiningStationdefender_Desc,TriggerAutomatedDefenses,$hmi_hmiMercminingDefender score:100,HMIHumanDefenderCMD,"Rapidly a Mercenary fleet assembles from the structure and meets yours. It moves to aggressively protect the station, but you feel you could withdraw without the fleet attacking.",,
,,,,,,
#Blackhole Merc Refining Station interaction,,,,,,
hmi_blackholeMercRefiningStationOpenDialog,OpenInteractionDialog,$hmi_hmiMercrefiningDefender score:100,"SalvageGenFromSeed
ShowDefaultVisual
FireBest SalvageCheckHostile","Your $shipOrFleet approaches the station.

The station shows vast areas stripped away, revealing the burning Catalytic core pulsing away at the centre. Parked lines of ore cargo containers loiter in orbit, as smelted material flows into the structure for cooling. Despite the drones beginning to reorientate the ore stacks to act as an impromptu and pitiful minefield, the core continues to burn - in the case you are turned away key time would be saved if it were kept hot.",,
