id,type,text1,text2,text3,notes
planet_bardonia_moon_pirate,CUSTOM,"Once one of Bardonia's ""tourist moons"", this moon is barren and dead now for reasons unknown. A thin, reduced atmosphere stubbornly clings on to the moon, a remnant of its once habitable atmosphere. A cursory scan brings up meagre deposits of ores and rare ores, but considering the danger of settling a colony here and their miniscule quantity, it would be unwise to colonize this moon.

Despite this, privateers have set up a small settlement here, mostly for the purposes of raiding Ravaryea. Small, crude hab-domes lie scattered across the moon's rocky surface,  blinking lights pock-marking the ceaseless gray surface. While originally intending to raid Ravaryea for profit, the pirates here more often find themselves raiding for food and supplies just to keep their settlement going, as any and all incoming shipments are scrutinized thoroughly by Diktat patrols. This has made the colony rather unpopular among pirates, and only the foolish or desperate would come here willingly.",,,
planet_farnau,CUSTOM,"What formerly appeared to be a massive Venus-like planet with a thick atmosphere, much of Farnau's atmosphere was blown away when Andor transitioned into a blue supergiant. While what remains contains a high concentration of useful minerals, Farnau's close proximity to its star and the resultant consequences on it outweighs any possible benefits of exploiting these rich bands of ores.",,,
planet_savras,CUSTOM,"Once one of Bardonia's ""tourist moons"", this moon is barren and dead now for reasons unknown. A thin, reduced atmosphere stubbornly clings on to the moon, a remnant of its once habitable atmosphere. Unlike the other moons, Savras' surface does not yield even the smallest deposits of useful minerals; almost as if it had been picked clean by an unknown force.",,"Once the ""capital"" of the Bardonian Moons Tourism Association, it was the place where travellers would initially stop at before embarking on sub-burn transport shuttles to the other moons. Now it lies dead much like the other moons of Bardonia. Surprisingly enough, your scans indicate that there are a few weak EM waves being emitted from various points on the planet's surface. Their distance from the ruins of starports and the non-civilian wavelength implies that they were likely military in origin, while the relatively strong signals imply they were far more recently built than the civilian structures. Further scans indicate that most of the sites were ravaged by the Razing of Bardonia's moons; almost nothing remains, and anything that could have been salvageable was looted long ago. ",
andor_viewport,CUSTOM,"Formerly a luxurious orbital made to present wealthy tourists with a picturesque view of the system's asteroid belt and main star, this structure was abandoned soon after the Collapse as its lack of self-sufficiency drove the workers and remaining tourists there to depart in the hopes of finding a better world or station to call home. Now, the refurbished structure acts as a training ground for prospective Lion's Guard officers, in preparation for active duty in Askonia. Due to this, the facility sports a modern military base, whose fleets protect both the Viewport and nearby Ravaryea.",,"The cavernous spaces of the luxury villa-modules have been converted into classrooms, training zones and dorm-modules for up-and-coming Guard officers, with the hallways packed with these promising candidates. The station, surprisingly, sports a crude Heavy Industry base, which is populated by students of the Guard Academy here on part-time jobs. Working in the Heavy Industry here is considered an honourable way to serve the Lion of Sindria, and hence the assembly lines never experience a shortage of willing workers.",
andor_relay,CUSTOM,"Once used to provide the highest quality FPS to tourists watching holovids on their TriPads from hotel rooms on the Moons of Bardonia, this relay now transmits and receives data between star systems at impressive faster-than-light speeds, even among other Domain-era comm relays. The rapidly pulsing hyperwaves suitable for FTL data transmission have been shown to damage DNA so these relays are always stationed away from habitats.",,,
planet_lennox,CUSTOM,"Like Ismara, Lennox was the perfect location to install mines and mass-driver facilities to launch mega-tonne slabs of graphene-encased water and nitrogen packages toward the inner system to nurture the moons of Bardonia. Cycles before the Collapse, much of Lennox's infrastructure was already repurposed for other terraforming projects out-sector, leaving a skeleton crew to occasionally supplement the terraformers on Ravaryea with incoming comets of ice. When the Collapse occurred, this population of mere hundreds was able to leave the planet for better prospects, leaving Lennox as cold and dead as when the Domain first found it.",,"Much of Lennox's infrastructure had been stripped pre-Collapse; what was left has been looted long ago. Now, there is nothing but the bare foundation of hab-domes and mass driver tracks to see, and certainly nothing of use to salvage.",
ryzan_supercomplex,CUSTOM,"This once-modest siphon platform has been buried under dozens of hab-modules and armour segments ripped out from other stations over the course of a decade. While originally meant only to siphon volatiles from Ryzan, with support of various scavenged bastions and armour segments, it now forms a logistical hub for Diktat operations in the Andor system, as well as a fall-back capital for if Sindria is ever taken from the Diktat.",,"The station's previous administration was destroyed in a destructive civil war not long after the Collapse, leaving the station uninhabited for decades. The destruction wrought by the war left the station too broken to be deemed recoverable, and looters slowly took away portions of its superstructure before the Razing of Bardonia's Moons. After which, the station was never touched again until early 190, when the Diktat colonized it looking to exploit Ryzan's volatiles, as well as making it a potential logistics hub on a scale unachievable on Ravaryea or the Andoran Viewport, and unecenomical on any other Andoran body.

To this point, the Diktat went on a decade-long rampage; destroying Pather and Pirate bases where they stood, to bring their hab-modules and armour plates back to reinforce the Ryzan Supercomplex. A decade later, this paid off; the station is now covered with haphazardly bolted hab modules and coated in thick sheets of armour that could make an Onslaught look like a Kite in comparison. The combat modules were enhanced too; with the copius amount of battlestation-class modules and armour segments recovered from Pather bases, Ryzan Supercomplex now operates a star fortress matched only by Command and Control.",
planet_khuno,CUSTOM,"This small frozen colony of Tri-Tachyon was never of any great significance to the Corporation, and hence avoided annexation by the Hegemony for the same reasons. A lonely world, duty here is often considered a punishment for dissident or lazy employees, in the hope that the desolate environment would teach them to behave better in the workplace.",,,
planet_qui,CUSTOM,"A former Tri-Tachyon staging point for the Invasion of Chicomoztoc, Itztlacoliuhqui's near proximity to the Hegemony's capital garunteed its annexation by the Hegemony. However, mere days before the handover, Itztlacoliuhqui's administration underwent a catastrophic collapse and the planet decivilized, with the remaining populace destroying anything that could still be looted from the military base there. The Hegemony blamed Tri-Tachyon for causing the collapse, while Tri-Tachyon denied involvement in what it said was an isolated incident. In any case, with the military base looted and with no other resources on the planet being of sufficient interest to justify recolonization, the planet was left empty.",,"Orbiting over the planet, your sensors detect EM readings from low-grade handheld weaponry and guided rockets; looking to where the military base once stood, what is left has been shattered, blasted and thoroughly vandalized.",
planet_kukayin,CUSTOM,"Once a major Tri-Tachyon military base second only to Culann, its proximity to the Persean League and its established military facilities made it a tempting target for the Hegemony. However, a few days before the expected handover, the planet's administration unexpectedly declared independence from Tri-Tachyon. While the Hegemony could still invade and take the planet by force, attacking an otherwise innocent independant polity would not sit well among the public, hence the colony was left as it is. Now, Kukayin is a large independent military base renowned more for its prodigious sales of drugs than its military prowess, being a consistent pain in the rear for the other colonies of Zagan by encouraging the proliferation of in-system smuggling.",,"The independent polity governing the planet surprisingly retained many features of its Corporation parent; a corporational structure, liberal laws on commodities and lower tax rates. However, one notable difference is that the polity treats its workers notably better than the Corporation usually does. Drug usage is a common practice here, less out of neccessity and more out of a deep-seated culture prevalent amongst the former Tri-Tachyon employees that once worked here, and still is popular amongst the citizens here.",
planet_cailleach,CUSTOM,"This frozen ball was, believe it or not, once a lush water world orbiting in a curiously binary orbit with similarly-sized Bheur. While many interesting phenomenon have been implicated to occur between the two, Hybrasil's collapse into a white dwarf froze the two planets, locking their oceans under metres-thick ice drifts. Despite this, large pockets of ocean thousands of kilometres wide still exist deep under Cailleach, which are now being exploited for their agricultural benefits.",,"Pre-Collapse, the planet's only inhabitation was a small research base dedicated to investigating the planet's binary orbit with Bheur, as well as its semi-frozen ocean, helmed by Tri-Tachyon. Post-Collapse, the research base was quickly refurbished into a full on settlement, the subterranean seas dredged with fish farms and kelp plantations which help Cailleach export a sizable quantity of food.",
planet_bheur,CUSTOM,"The binary sister to Cailleach, Bheur still retains subterranean seas like its sister planet, but unlike Cailleach, Bheur's seas are laden with large quantities of soluble toxic minerals that prevent them from being used agriculturally. This, alongside a few other factors made it a less desirable locale to colonize compared to Cailleach, and hence no settlement was founded here.",,,
planet_aisoyim,CUSTOM,"Once a moderately-sized Tri-Tachyon military base, Aisoyimstan was handed to the Persean League by Tri-Tachyon in the face of its imminent defeat in the Second AI War, preventing it from being seized by the Hegemony in the Treaty of Crom Croach. While this angered the Hegemony, they ultimately did not do anything to stop the transfer and this colony now acts as a strong bastion in the depths of League space.",,,
erreichen_freeport,CUSTOM,"Once a bustling independent freeport serving as a bastion of legal and illegal trade bound for the inner Andoran markets utilizing Erreichen's rings as a source of mineral export and smuggling cover, this station was destroyed by a violent Diktat crackdown on its activities in 192; intended not only to stop the station's influence on smuggling into Diktat territories, but also to display to the other factions the Diktat's military might. The bloody conflict involved dozens of ships lost, thousands of dead on both sides and ultimately resulted in the gutting of the station by an intentional reactor self-destruct in a final act of retribution towards the Diktat by the ruling polity. Its cold, dead wreck now slowly orbits Erreichen in a pool of its own detritus, a grim reminder of the Diktat's military strength.

While the act of hostility towards an otherwise neutral entity was met with widespread condemnation throughout the Sector, no major faction took decisive action. The operation was a success not only in neutralizing the port's influence on unlawful operations in Askonia, but also of convincing the major powers in the Sector of the Diktat's military prowess, and no faction was willing to undertake what was likely to be a long and bloody conflict to remove the Diktat from power.",,,
planet_erreichen,CUSTOM,"Erreichen is what Old Earth astrologists would call a ""Super Saturn""; dominating Andor's outer system, this massive ice giant has coalesced most of the primordial matter left from Andor's birth into massive, awe-inspiring rings dwarfing those of Saturn. Visible even to the naked eye even from the inner system, this foreboding giant is a magnificent sight to behold, and it's dense rings provide the perfect cover for smugglers negotiating illegal trade of goods on the Andoran fringe.",,"Even from here you can see the distant flicker of lights and faint EM readings that signal small roider fleets in Erreichen's rings. Many spacefarers make their livings off mining asteroids in the rings, and more often than not, live and die amongst them too; asteroid habitats are not an uncommon sight here, and the chaotic nature of the ring means one moment of distraction and one's ship could be smashed into twisted scrap by a hurtling asteroid.",
planet_duden,CUSTOM,"Duden is a relatively new planet in astronomical timescales; only having been birthed a mere million or so years ago from the coalescing of asteroids in Erreichen's rings. While this birth has gifted it with higher-than-average mineral composition, its high hazard rating would dissuade all but the most desperate entrepreneurs from setting up a mining outpost here.",,,
drone_hub,CUSTOM,"This station was used to coordinate the waves of drone miners that seasonally mined Nortia pre-Collapse, acting as a hub for mining operations. After the Collapse,  the station remained operational, but was eventually sabotaged by Pathers in cycle 83 due to allegations of AI core usage on the station. The act left the station crippled and incapable of further operation, which led the independent polity controlling Nortia at the time to leave it abandoned. Ever since then, the station has not been restored by any succeeding government, leaving it to slowly drift over Nortia.",,,
planet_fornois,CUSTOM,"This small planetoid was formed out of collisions of asteroids in Bardonia's L5 Lagrange Point, and over the millenia has converted many of the asteroids in the L5 into impressive rings. Only the larger asteroids remain, unfortunately enough to semi-regularly bombard Fornois at a rate considered to be hazardous for any above-ground structures.",,,
planet_midgard,CUSTOM,"A large planet orbiting in the Largrange Point between Valhalla and Ragnar, Midgard sits inside the habitable zone of both stars and gets enough light from both to sustain photosynthesis and hence was considered a desirable terraforming candidate. Like Gilead, it was terraformed by the Eridani-Utopia Corporation to serve as a biological repository of flora and fauna species salvaged from Old Earth during its devastation by human-wrought climate change. After the Collapse, the administration on the planet sought independence from the ailing Domain, converting the planet's fertile soil into farmland and bolstering its population by assisting other colonies, eventually reaching a size and development rivaled only by Mairaath of the Mayasuran Terraforming Cabal. However, unlike Mairaath, Midgard has survived independence through the tumultous cycles since, serving as a shining star for the other independent colonies that there is yet hope for them.",,"Midgard's garrison, once only meant to deter piracy attempts and small rebellions, has expanded into a massive navy rivaling that of the greatest superpowers of the Sector, having stopped numerous incursions on Midgard, including one from the Hegemony. With their reputation so high, many people from all walks of life and allegiances come here to disappear from the eyes of the greater sector, protected from their aggressors by the massive fleets surrounding Midgard.

Not only do people come for safety, they also come for the sights and smells. As Midgard was one of the Domain's ""biological treasuries"", its biodiversity allows a large range of fauna and flora unheard of anywhere else. It makes for a remarkably diverse culture of cuisine using various exotic ingredients, as well as extremely profitable tourist attractions and great zoo material.",
station_midgard,CUSTOM,"The Valhalla-Ragnar Logistical Hub was, as its name states, a logistical centre for the Valhalla-Ragnar system, coordinating all other efforts in-system from the Asgard Orbital Complexes to the Volatiles mining operations on Skathi, as well as the planet below it. It also served a secondary purpose as a luxurious orbital for the administrators of Midgard to recline in, and a tourist destination for those interested in viewing Midgard's wondrous biodiversity from above. Post-Collapse, the Hub was rapidly converted into a military and residential complex, ring after ring of hab-modules and combat segments burying the original structure. Now it serves as the home of many hundreds of thousands, as well as the primary defense of Midgard beyond its fleets.",,"Living on Midgard itself is often a luxury; much of the poorer citizens of Midgard stay here instead, where housing prices are cheaper. Population on the station is higher than on Midgard itself, with a thriving food culture weaving its way up from the planet below into the station; the wet markets here sell a variety of street food not seen anywhere else, made with ingredients found only on Midgard.",
station_asgard1,CUSTOM,"The Asgard Orbital Complexes were heavy orbital stations built in Midgard's L4 and L5 Lagrange points by the Domain during the terraforming of Midgard. Imposing in their bulk, they served as military training bases and projection venues for the Domain across the local sectoral venue, as well as protection for Midgard and as the site of orbital work factories for the production of military components, fuel production facilities and refineries. After the Collapse, the administrations of these complexes had to scuttle or sell off much of the Domain-era components in the complexes to stay afloat, relying on supplies and food from Midgard to continue operating.

In cycle circa-85 post-Collapse, emboldened by the victories at Mairaath, the Hegemony launched an attack against Midgard and the two Asgard Orbital Complexes. The L4 Asgard Orbital Complex was seized by Hegemony forces, dealing a huge blow to the Midgardian polity. However, the Hegemony forces were eventually forced into a stalled battle over Midgard, causing massive losses and eventually prompting the High Hegemon to withdraw from Midgard amidst free-falling public opinion about the war. To this day, the L4 Asgard Orbital Complex serves as a Hegemony refueling post, refinery and military garrison, keeping an eye on Midgard.",,,
station_asgard2,CUSTOM,"The Asgard Orbital Complexes were heavy orbital stations built in Midgard's L4 and L5 Lagrange points by the Domain during the terraforming of Midgard. Imposing in their bulk, they served as military training bases and projection venues for the Domain across the local sectoral venue, as well as protection for Midgard and as the site of orbital work factories for the production of military components, fuel production facilities and refineries. After the Collapse, the administrations of these complexes had to scuttle or sell off much of the Domain-era components in the complexes to stay afloat, relying on supplies and food from Midgard to continue operating.

In cycle circa-85 post-Collapse, emboldened by the victories at Mairaath, the Hegemony launched an attack against Midgard and the two Asgard Orbital Complexes. The L5 Asgard Orbital Complex was fatally crippled during the fierce fighting between Hegemony and Midgard forces, and while the Hegemony emerged victorious, the station was deemed unrestorable. It was looted and then scuttled by Hegemony forces, with what left being picked clean by scavengers over the decades.",,,
star_hesiod,CUSTOM,"The beginning of the end for most stars, the white dwarf was once a red giant not massive enough to fuse carbon. Extremely dense and slowly radiating away its heat as it no longer undergoes fusion reactions, its volume is supported against gravitational collapse only by electron degeneracy pressure.

However, Hesiod is noted for being an extremely young white dwarf on the stellar scale, having only begun the conversion from a red giant relatively recently on the stellar timescale. It is so young in fact that it still sheds what remains of its outer layers even now, finalizing the transformation into a white dwarf. This characteristic has left the immediate space around Hesiod saturated in isotopes and gases that find critical usage in AM fuel production applications.",,,
brontes_bay,CUSTOM,"The Brontes Bay Module was one of three hub modules that once made up the Apollodorus Harvesting Complex that rung all around Hesiod, now one of the only surviving remnants of the structure. The Brontes was built to accommodate large amounts of bulk cargo ships arriving to pick up raw volatiles and minerals from the Complex, and hence was the only module to sport large bays fit for even the largest of haulers.",,"While the structure is certainly looted thoroughly, the cavernous space the bays in the module provide can be used to store a vast quantity of ships and commodities alike. The only truly notable feature are the large amount of spray-painted Luddic-analogous symbols on the walls of the bays.",
steropes_power,CUSTOM,"The Steropes Power Module was one of three hub modules that once made up the Apollodorus Harvesting Complex that rung all around Hesiod, now one of the only surviving remnants of the structure. The Steropes was built to manufacture and run on limited amounts of AM fuel to sustain the rest of the Complex, sporting cavernous open-space segments for ease of AM fuel synthesis and a large amount of generators to run on said fuel. The production capacity was never enough for export purposes.",,"Even from a distance, holes of varying size can be seen pock-marking the structure, from as small as a regular crew member to as large as a capital ship. These seem remniscent of detonations caused by destabilized AM fuel and have rendered much of the structure damaged. Most of the generators have also conspicuously been looted, or destroyed, sometimes with the mangled wrecks of starships too wrecked to warrant salvage. Unfortunately, the fleet is reduced to sightseeing as this module has no docking ports avaliable for ships, while the structure evidently seems to be looted to the bone.",
arges_collection,CUSTOM,"The Arges Collection Module was one of three hub modules that once made up the Apollodorus Harvesting Complex that rung all around Hesiod, now one of the only surviving remnants of the structure. The Arges was built to act as a giant collector for the vast amounts of volatiles that still spew out of Hesoid, using a Plasma Dynamo(with relevant modifications) to catch as many volatiles as possible around the fading star.",,"The broken tendrils of giant fan-like collectors can be seen protruding from the lower half of the module, stretching to various heights. The famed Plasma Dynamo itself is still there; however sensory scans indicate that extended exposure to Hesiod's solar flares and radiation, as well as age have rendered it practically inoperable and hence useless...as well as a few massive munitions blasts in its side. Unfortunately, the fleet is reduced to sightseeing as this module has no docking ports avaliable for ships, while the structure evidently seems to be looted to the bone.",
planet_cronus,CUSTOM,"A large and imposing gas giant, the only planet to survive Hesiod's transformation from a red giant to a white dwarf. The planet regularly captures gases from the surrounding space giving it the same plentiful isotopes as the nebular remnant it is situated deep in. The solar winds from Hesiod also indirectly contribute to massive storm cells and generally violent weather that rages across the planet.",,"Even from space the raging storms of Cronus can be seen; storms the size of terrestrial planets rage, urged on by winds that would blow away any atmospheric settlement that would be established on the planet. A peculiar sight is what seems to be a ring of small black dots along the equator of Cronus; likely the impact points of a ring of gas siphon platforms that apparently used to exist around Cronus according to Tri-Pad data, that were pushed into the planet by their own wear and tear and the force of solar wind against their failing boosters.",
