id,type,text1,text2,text3,notes
sfcsuperiapetus,SHIP,"The original design spec for what would become the Iapetus IS-15000, the Iapetus IS-20000 is much larger than its derivative design. With a complement of fighter bays to add to its protection and ability to aim all its large forward mounts at a single target, the IS-20000 is a heavily armored, well protected, and expensive Dreadnought that has never seen proper adoption into a naval fleet.

Starting off as a design commissioned by a faction looking for an alternative to the ubiquitous Prometheus fuel tanker, the Sindrian Fuel Company graciously accepted the contract. Given only a basic request to make it comparatively more armored than the average tanker, the design began simple enough. It was only once Head Researcher Yunris Kween became involved did the project begin to run into trouble.

Dubbing the development process “Project Selkie”, Head Researcher Kween took the current design blueprints and worked on adapting it to military applications. Borrowing cues from other warships in the Sindrian Fuel Fleet line-up, what should have started and ended as an armored tanker warped into something else entirely. Many modifications were added, from fighter bays, weapon mounts for where fuel storage should be placed, to even an experimental Antimatter engine. The ambitious project soon went far beyond the original faction’s request, and the original projected budget as well.

After the final systems were put into place, the last bits of hull completed, and ship amenities properly installed, the ship that would be dubbed the Iapetus IS-20000 was deemed too impractical for formal adoption to the Sindrian Fuel Fleet. Only after scaling down the design to a somewhat more manageable level was a derivative design considered for addition to the fleet, and even then at a very limited capacity. The whereabouts of the original ship is still a mystery, with most rumors pointing it to simply collecting dust in an underused dry dock, left to sit around and do nothing.
",,,
,,,,,
# Pather Abominations,,,,,
sfcpatherdrachm,SHIP,"A Pather modification of the Drachm fuel tanker, the Drachm Mk. II is a dangerous, missile focused destroyer. Its modifications however have a tendency to lead to potential malfunctions.",,,
sfcpatherepimetheus,SHIP,"A devestating heavy capital ship built from the lumbering Epimetheus fuel tanker, the Epimetheus Mk. II is a dangerous opponent designed to crash through enemy lines and fire off a close range missile barage to disrupt battle lines. More concerningly, the poorly maintained fuel tanks can lead to dangerous explosions if ruptured.",,,
sfcpathapetus,SHIP,"""Heed my call brothers! Before us stand Beasts like no other, as in the scriptures of Earth the devils drenched themselves in their land's black blood to achieve a false plastic youth. These beasts bathe in prometheum! Look at their leaders and their skin like silk! Demonic cretins who worship the very stuff of our damnation! But we have recovered their greatest arms and sanctified them, their own unholy might shall drive them back into the fires they came from!""","-  Brother Beligar Arthur, Luddic Path terrorist",,
,,,,,
# Special Ships,,,,,
sfcxyston,SHIP,"A rather state-of-the art Combat Salvager for the discerning scavanger fleet. Such Post-Collapse designs manage to draw from the best that the Sector has to offer into a single package. Unfortuantely, the blueprints for such ships have not been seen for countless cycles.",,,
,,,,,
# Wings,,,,,
sfcmillilitro,SHIP,"An advanced fighter deployed by the Sindrian Fuel Company to protect its fuel fleet while providing openings for other ships, the Millilitro Heavy Fighter's role is to tangle up enemy PD to provide openings for its fellow fighter wings. Equipped with a forward facing shield and a pair of light autocannons, the Millilitro provides devestating pressure options against enemy shields.",,,
sfcminim,SHIP,"A natural extension of the Sindrian Fuel Company's economic policies, the Minim is a bomber armed with a pair of Antimatter blasters. Capable of operating from any carrier able to support it, the Minim is capable of devestating almost any ship. Provided it is given the opening to utilize its deadly weapon against a distracted foe.",,,
sfcdroplet,SHIP,"A sleek interceptor designed for rapid interdiction of enemy fighters and missile ordnance, the Droplet's main purpose is maintaining space superiority for its carrier. With an advanced engine capable of pushing the Droplet to the absolute limit of safe speeds, Droplet pilots are expected to get in and strike down enemy fighters with near reckless abandon. Rumors that these fighters are piloted by those who are expected to die for the Fuel Company are just rumors. What sort of organization would be so willing to let their pilots die just to gain even the slightest edge in combat? That's not the Sindrian Fuel Company way!",,,
sfctankerdrone,SHIP,A modification of regular tanker tender drones used to help keep various ships in a fleet fueled during long trips in the Persean sector. The Sindrian Fuel Company has modified the drone to be a more effective support package for its mothership.,,,
sfcslentfighter,SHIP,"The Slent ST-25 is a downscaled version of the Slent design, designed solely to be launched from a carrier. Though the Sindrian Fuel Company does not have too much focus on carriers and fighter capabilities, the ST-25 nonetheless finds use supporting its carrier ship with a powerful torpedo salvo.",,,
sfcakon,SHIP,"The Akon is a dangerous and powerful support ship developed to work in tandem with the Talaria TA-50. Providing a powerful kinetic support option, the Akon is designed to bring down shields to allow the Talaria to directly strike targets.",,,
sfcnephropoidea,SHIP,"The Nephropoidea is a heavily armed fighter with heavy use of energy weaponry capable of both tackling larger ships and engaging in dogfights with other fighters. A highly effective craft, the Nephropoidea is held back by its rather hefty demand to be fielded in the first place.

An outlier of conventional design, the Nephropoidea is a heavily armed fighter design built in relative secrecy due to the Sindrian Fuel Company's discouragement of additional fighter designs. Designed and developed almost entirely under wraps, the Nephropoidea is an advanced fighter made to provide an additional edge to the fleet as a whole. Though still yet to be formally adopted into the Sindrian Fuel Fleet, trials have shown some promise to its eventual adoption.",,,
,,,,,
# Mechs,,,,,
sfcfuelmech,SHIP,"The Ajax Fuel Tender is a fuel tender mech utilized by fuel fleets to assist with various external ship needs during travel. Thanks to its rugged design, the Ajax is capable of shrugging off stray asteroids while performing its duties. It may also be pressed into service through quick modifications to provide it with some degree of firepower, though may fall short of more dedicated fighter wings.",,,
sfcfuelmech_strikecraft,SHIP,"A more rugged version of the Ajax Fuel Tender, this version has increased armament allowing it to provide a greater support role to fuel fleets it is attached to. The Ajax Fuel Tender is a fuel tender mech utilized by fuel fleets to assist with various external ship needs during travel. Thanks to its rugged design, the Ajax is capable of shrugging off stray asteroids while performing its duties.",,,
sfcmurmidonlg,SHIP,"Expensive and opulent, the Murmidon is a Lion's Guard Heavy Assault Mech more fit for parading down the main thoroughfare of Sindria than on the battlefield. Equipped with a gargantuan Gigacannon and extreme forward-based firepower, this massive showpiece of the Lion's Guard power is nonetheless made for being a showy center of any battle it partakes in.

Born out of a desire for a showpiece of the Lion's Guard's supremacy in the politics of Askonia, the Murmidon Heavy Assault Mech was developed first and foremost as a weapon of awe and inspiration. With a vast budget and zero oversight, the project was consistently at odds with any practical considerations. With development eating into other departments, the end result was a towering symbol of excess and grandeur. No expense was spare for both exterior and interior, with the command center of the giant mech furnished with posh amenities more appropraite in a palacial estate than on the battlefield. The main gun of the Murmidon was equally spared considerations of practicality. Barely capable of being fielded on a proper battleship, the gargantuan Gigacannon's impressive capacity for destruction underplays the strain it puts on the Murmidon's engines. Nevertheless, the Lion's Guard proudly proclaimed the Murmidon as the pinnacle of might, even if that might is more often used in annual parades than actually fighting enemies.",,,
sfcmurmexlg_strikecraft,SHIP,"The Murmex assault mech is a Lion's Guard zero-g capable mech armed with an upscaled version of the infamous antimatter blaster. Capable of reaching blistering speeds on the battlefield, the Murmex is an agile and dangerous mech. This version is piloted by proven aces of the Lion's Guard, with improved performance increasing lethality.

Contradicting the Andradan Ideology of suppressing individualism for the sake of Phillip Andrada's Great Plan, the Murmex assault mech is a purposed-designed machine piloted by the most fanatical of the Lion's Guard. Viewing it as an honor to pilot such a mech in service of the Andradan Ideology, pilots often push their mechs to the limit. Casuality rate among Murmex pilots is high, with pilots having to contend with not only the enemy, but the high levels of G-forces the mech is capable of pushing. Those who last for more than one engagement are said to be able to understand the full capabilities of the Murmex.",,,
sfcmurmexlg,SHIP,"The Murmex assault mech is a Lion's Guard zero-g capable mech armed with an upscaled version of the infamous antimatter blaster. Capable of reaching blistering speeds on the battlefield, the Murmex is an agile and dangerous mech.

Contradicting the Andradan Ideology of suppressing individualism for the sake of Phillip Andrada's Great Plan, the Murmex assault mech is a purposed-designed machine piloted by the most fanatical of the Lion's Guard. Viewing it as an honor to pilot such a mech in service of the Andradan Ideology, pilots often push their mechs to the limit. Casuality rate among Murmex pilots is high, with pilots having to contend with not only the enemy, but the high levels of G-forces the mech is capable of pushing. Those who last for more than one engagement are said to be able to understand the full capabilities of the Murmex.",,,
,,,,,
# de Wings,,,,,
