id,trigger,conditions,script,text,options,notes
CMSNResignConfirmed_uaf,CMSNResignConfirmed,"$faction.id == uaf
$id == uaf_niaauroria",,"""I see.. what a shame. Your resignation is confirmed. Good luck and fair seas.""",,
CMSNResignCancelled_uaf,CMSNResignCancelled,"$faction.id == uaf
$id == uaf_niaauroria",,"""I'm glad you've changed your mind. If you haven't given up on us. So will we.""",,
,,,,,,
,,,,,,
uafkeycard_turnInOption_General,PopulateOptions,"$isPerson score:100
UAFKeycard personCanAcceptKeys",FireBest DisableTurnInUAFKeycardOptionIfNeeded,,"10:UAFKeycard_startTurnIn:""I'd like to turn in these UAF Keycards that I've acquired...""",
uafkeycard_disableTurnInOption,DisableTurnInUAFKeycardOptionIfNeeded,!UAFKeycard playerHasKeys,"SetTooltip UAFKeycard_startTurnIn ""You do not have any Keycard in your posession.""
SetEnabled UAFKeycard_startTurnIn false",,,
uafkeycard_turnInOptionSelGeneric,DialogOptionSelected,$option == UAFKeycard_startTurnIn,FireAll PopulateUAFKeycardTurnInOptions,"""A fascinating offer. Why, if one of the major factions caught you with these, they might just seize them outright. Tell you what - I'll do you a favour and give you a good price.""",,
uafkeycard_playerHasOption,PopulateUAFKeycardTurnInOptions,,,,0:UAFKeycard_selectKeys:Select Keycard to turn in,
uafkeycard_turnInOptionSelected,DialogOptionSelected,$option == UAFKeycard_selectKeys,UAFKeycard selectKeys,,,
uafkeycard_turnInResponseDefault,UAFKeycardTurnedIn,,FireAll PopulateOptions,$PersonRank $personLastName thanks you and the conversation moves on to other matters.,,
uafkeycard_neverMindOption,PopulateUAFKeycardTurnInOptions,,,,"100:UAFKeycard_neverMind:""Never mind, I don't actually have any.""",
uafkeycard_neverMindOptionSelected,DialogOptionSelected,$option == UAFKeycard_neverMind,FireAll PopulateOptions,"""Well, too bad then.""",,
#END UAF Fleet Greeting Lines,,,,,,
,,,,,,
#Custom Bar Quest,,,,,,
#Custom Bar Quest END,,,,,,
,,,,,,
#Yimie's start!,,,,,,
UAFTiltedDaggerInit,AddBarEvents,"$market.id == uaf_lunamun_market
!$player.UAFHasMetYimie
!$player.UAFYimieStorySkipped
!$player.UAFYimieSafeExit
RepIsAtWorst $faction.id COOPERATIVE
","AddBarEvent UAFTiltedDagger_startBar ""A woman can be seen grieving alone at the far corner"" highlight",,,
UAFTiltedDaggerReInit,AddBarEvents,"$market.id == uaf_lunamun_market
!$player.UAFYimieStorySkipped
$player.UAFYimieSafeExit
RepIsAtWorst $faction.id COOPERATIVE
","AddBarEvent UAFTiltedDagger_restartBar ""A woman can be seen grieving alone at the far corner"" highlight
",,,
UAFTiltedDaggerOptionStart,DialogOptionSelected,$option == UAFTiltedDagger_startBar,"$missionId = uaftilteddagger
UAFTiltedDaggerv2 SetActive
ShowPersonVisual
$player.UAFHasMetYimie = true","""H-huh..? W-what do you want? I'm really not in the mood to deal with anything right now."" the woman whimpered as she looked at you with teary eyes. One could easily tell something must've gone wrong for her to be in this sorry state since there are multiple empty bottles and stuff scattered all over the table. However, a pile of dog tags right next to her caught your attention. You can safely assume that she might be mourning over the losses of her fellow comrades.

""Please leave me alone if you have no business with me..."" she said and waved you off.","UAFTiltedDagger_introStart1:Introduce yourself and offer your condolences personally to her.
UAFTiltedDagger_introStart2:Introduce yourself professionally and offer your services in return for payment.
UAFTiltedDagger_exit:Leave her alone",
,,,,,,
UAFTiltedDaggerOptionLeave,DialogOptionSelected,$option == UAFTiltedDagger_exit,"FireAll PopulateOptions
ShowDefaultVisual",,,
,,,,,,
UAFTiltedDaggerOptionStartp1,DialogOptionSelected,$option == UAFTiltedDagger_introStart1,,"""W-what? Umm... Thank you, I guess..."" The woman was startled and blushed by your kindness, she quickly wiped her tears with a handkerchief and ordered a Waitress—type Neuko bot to clean up her table and serve them two glasses of fine wine.
She took a few deep breath to recompose herself before looking back at you with a humble smile and offer you a seat.",UAFTiltedDaggerOptionStartp1_2:Continue,
UAFTiltedDaggerOptionStartp1_2,DialogOptionSelected,$option == UAFTiltedDaggerOptionStartp1_2,,"""Forgive me for being rude earlier, please.. have a seat. I am Captain Yimie Yu, a senior field officer of the Auroran Federation Navy."" she introduced herself with a polite bow and showed her collection of ribbons on her chest. ""I am.. was.. part of the 4th Lunamun Expeditionary Fleet, I used to lead to an elite squadron of fighter pilots and things went rather well until something happened on that fateful day..."" She let out a quiet sigh as the waitress arrived and served drinks on the table.",UAFTiltedDaggerOptionStartp1_3:Continue,
UAFTiltedDaggerOptionStartp1_3,DialogOptionSelected,$option == UAFTiltedDaggerOptionStartp1_3,FireAll UAFTiltedDaggerPhase1,"""Thank you. Anyway, let's just say I was grounded and my wings are clipped. I'm not allowed to leave the moon base without raising suspicion."" Her then eyes stares at youcuriously. ""Unless...""

""Are you free by any chance? It's okay if you don't want to help me. I-I'm just taking my chances here.""",,
,,,,,,
UAFTiltedDaggerOptionStartp2,DialogOptionSelected,$option == UAFTiltedDagger_introStart2,,"""Thank you, I apologize for being rude earlier. I wasn't expecting any guests tonight. Let's talk over there if you don't mind."" she pointed at the cleaner and vacant table next to them. You agreed to her suggestion and went ahead first to give her a brief moment to recompose herself before talking straight to business. Eventually she came over and sat in front of you, exchanging business details with her.",UAFTiltedDaggerOptionStartp2_2:Introduce yourself,
UAFTiltedDaggerOptionStartp2_2,DialogOptionSelected,$option == UAFTiltedDaggerOptionStartp2_2,FireAll UAFTiltedDaggerPhase1,"""Ah, you're a mercenary commander. I am Captain Yimie Yu of the 4th Lunamun Expeditionary Fleet."" You would also notice that she used to lead an elite fighter squadron with honorable service records.

""Are you looking for freelance work by any chance? I need serious help on a personal matter. I-I'll offer everything I got for you in return."" she does sound desperate enough if she talked like this.
",,
,,,,,,
UAFTiltedDaggerPhase1Options,UAFTiltedDaggerPhase1,,,,"UAFTiltedDaggerPhase1Opt1:Ask for details first before deciding
UAFTiltedDaggerPhase1Opt2:Express your interest and ask for some time to reconsider
",
UAFTiltedDaggerPhase1OptionsExtra,UAFTiltedDaggerPhase1,$player.credits < 100001,"SetTooltip UAFTiltedDaggerPhase1Opt3 ""Requires at 100000 Credits""
SetTooltipHighlights UAFTiltedDaggerPhase1Opt3 100000
SetEnabled UAFTiltedDaggerPhase1Opt3 false
SetStoryOption UAFTiltedDaggerPhase1Opt3 3 skipYimieStory ui_char_spent_story_point ""You offered funds and advises instead""",,"UAFTiltedDaggerPhase1Opt3:Apologize and refuse her request, offer her some funds and advises instead (100.000 & 3 SP)",
UAFTiltedDaggerPhase1OptionsExtraEnabled,UAFTiltedDaggerPhase1,$player.credits > 100000,"SetStoryOption UAFTiltedDaggerPhase1Opt3 3 skipYimieStory ui_char_spent_story_point ""You offered funds and advises instead""",,"UAFTiltedDaggerPhase1Opt3:Apologize and refuse her request, offer her some funds and advises instead (100.000 & 3 SP)",
,,,,,,
UAFTiltedDaggerPhase1Options1,DialogOptionSelected,$option == UAFTiltedDaggerPhase1Opt1,"SetTextHighlights ""UAFS Resolution"" ""Zepporia class Supercarrier""","""I'd like to thank you again Captain $playerName for your time. I'll explain what happened to me first before continuing on with the plan."" Yimie said while turning on a holographic display showing fleet movements and other tactical details over the planetary system background. 

""As I previously mentioned, I used to serve with the 4th Fleet. We were tasked to ambush a separatist fleet who were enroute to regroup with a much larger pirate armada not far from the Auroran space. My squadron was stationed in a carrier called UAFS Resolution, a Zepporia class Supercarrier under the command of..."" She paused for a moment and shook her head, as if she's trying to hide something.",UAFTiltedDaggerPhase1Opt1_2:Continue,
UAFTiltedDaggerPhase1Options1_2,DialogOptionSelected,$option == UAFTiltedDaggerPhase1Opt1_2,,"""Forget about it. Let's just say that the damn captain decided to defect on us all and stab us in the back when the time was right!"" she shouted and slammed the table angrily with a firm fist, sobbing again as she continues. 

""One.. by one.. our ships went down and tried their best to put up a fight, but there's just too many of them.. My squadron also went down with the rest of the fleet until there's only myself as the sole survivor."" she said while chugging down an entire bottle of red wine by herself. ""... and thanks to that, I'm under official investigation and are forbidden to leave the moon base until further notice.""
",UAFTiltedDaggerPhase1Opt1_3:Continue,
UAFTiltedDaggerPhase1Options1_3,DialogOptionSelected,$option == UAFTiltedDaggerPhase1Opt1_3,"UAFTiltedDaggerv2 ShowLosMap

SetTextHighlights ""Los Scrapyard"" ""300 Marines"" ""120 days""","""Here is the location of the planet, Los Scrapyard. I have an friend there, find him in this planet and he will show you the way. I suggest you to bring atleast 300 Marines during this expedition, you should have about 120 days until the traces disappear completely.""",UAFTiltedDaggerPhase1Opt1_4:Continue,
UAFTiltedDaggerPhase1Options1_4,DialogOptionSelected,$option == UAFTiltedDaggerPhase1Opt1_4,UAFTiltedDaggerv2 SetActive,"""So, do you agree with the plan so far? Once we commit to this, there's no going back and we must not waste any time at all."" Yimie warned you, pointing her finger at a mysterious silhouette stalking them from afar. it quickly vanished when you tried to look back and spot it, you felt uneasy as someone is definitely watching your every move now.","UAFTiltedDaggerPhase1Agree:Agree and commence the mission
UAFTiltedDaggerPhase1Wait:Ask for more times for preparations",
UAFTiltedDaggerPhase1OptionsWait,DialogOptionSelected,$option == UAFTiltedDaggerPhase1Wait,"$player.UAFYimieSafeExit = true
FireAll PopulateOptions
ShowDefaultVisual","""Don't keep me waiting for too long""",,
UAFTiltedDaggerPhase1OptionsAgree,DialogOptionSelected,$option == UAFTiltedDaggerPhase1Agree,"UAFTiltedDaggerv2 CommenceMission
$player.UAFTiltedDaggerMissionOnGoing = true 120","""Thank you Captain, you have no idea how much this means to me.. I must take my leave now. Good bye for now and good luck with the mission.""

Yimie smiled warmly and bowed to you.","UAFTiltedDaggerPhase1_b1:Offer to accompany her back home
UAFTiltedDaggerPhase1_b2:Leave",
UAFTiltedDaggerPhase1OptionsBonus1,DialogOptionSelected,$option == UAFTiltedDaggerPhase1_b1,,"""Don't be silly, Captain. I don't need your he- *hic*.. h-help, I can take care of myself!"" Yimie mumbled while clumsily packing things up into her suitcase, somehow you doubt she won't survive the journey back home in one piece.","UAFTiltedDaggerPhase1_b1_2:Insist
UAFTiltedDaggerPhase1_b2:Change your mind and leave",
UAFTiltedDaggerPhase1OptionsBonus2,DialogOptionSelected,$option == UAFTiltedDaggerPhase1_b1_2,"$player.UAFTiltedDaggerQuestConditionMet = true
PlayCustomSFX SFXGoodYimie","Yimie pouted and continue ahead without you, she is such a hurry that she walk straight into a busy crowd and almost trip if it wasn't for you who managed to catch her in time. The poor woman stared at you intensely with a bright blush and quickly get back on her feet. ""T-that never happ- *hic*.. pen.. aight?"" She said jokingly and bumped your chest with her hand gently, perhaps she is probably too embarrassed to thank you verbally. Together, you and Captain Yimie walked together towards
the nearby transit station. Exchanging small chatters as she slowly opening up more about herself.

At one point, she did said that she hate being betrayed so openly like that and lost everything in that fateful day. She also expressed that the rumor about you was right all along. Yet you couldn't help but to wonder what kind of gossip have been circulating around the Auroran Federation. For good or bad, it's probably better not to know about it. You said your good bye and wish her well once you arrived at the entrance, saying that you have matters to attend to as you leave.",UAFTiltedDaggerPhase1_b2:End Conversation,
UAFTiltedDaggerPhase1OptionsBonusSkip,DialogOptionSelected,$option == UAFTiltedDaggerPhase1_b2,"FireAll PopulateOptions
ShowDefaultVisual
UAFTiltedDaggerv2 MigrateNPC",,,
,,,,,,
UAFTiltedDaggerPhase1Options2,DialogOptionSelected,$option == UAFTiltedDaggerPhase1Opt2,"$player.UAFYimieSafeExit = true
FireAll PopulateOptions
ShowDefaultVisual","""Don't keep me waiting for too long""",,
,,,,,,
UAFTiltedDaggerRestart,DialogOptionSelected,$option == UAFTiltedDagger_restartBar,"FireAll UAFTiltedDaggerPhase1
UAFTiltedDaggerv2 SetActive
unset $player.UAFYimieSafeExit","""Ah, you're back. So you have time for me now?"" she asked while looking at you curiously.

""I see, thank you for dropping by. I'll be here when you're available but don't keep me waiting for too long.""
she smiled with a nod.",,
,,,,,,
UAFTiltedDaggerStorySkip,DialogOptionSelected,$option == UAFTiltedDaggerPhase1Opt3,AddRemoveCommodity credits -100000,"""I-l see.. maybe you're right, I should probably move on and don't bother with this silly plan of mine."" she looked away disappointingly with sorrowful eyes.

You quickly took the chance to sneakily slide a credit chip onto the table and offer her a huge sum of money, explaining that you understand her situation and hope that this donation would be enough to at least bring her back home beyond the dimensional gate. ""W-what? Are you serious? This is a lot, l.. I."" She was surprised to see the chip and become speechless for a moment, then she broke up in tears again again as she couldn't hold her feelings any longer.",UAFTiltedDaggerPhase1Opt3_2:Continue,
UAFTiltedDaggerStorySkip_2,DialogOptionSelected,$option == UAFTiltedDaggerPhase1Opt3_2,"$player.UAFYimieStorySkipped = true
UAFTiltedDaggerv2 HireYimie
UAFTiltedDaggerv2 RewardHyperaria
ShowImageVisual hyperaria_hangar","""T-thank you, but there's nothing else I can offer in return..."" she said while sobbing, she then remembered something and stood up —
leaving you behind while bringing along the chip with her. ""Give me some time, I have an idea, I'll contact you when I can.""

You have a feeling that you will never see her again after this.",UAFTiltedDagger_exit:Take your leave,
,,,,,,
UAFYimieDefaultOnGoing,PickGreeting,"$id == uaf_yimie
$player.UAFTiltedDaggerMissionOnGoing
!$player.UAFTiltedDaggerPhase2Done",ShowPersonVisual,"""I'll be waiting for the good news""",1:cutCommLinkPolite:Cut the comm link,
UAFYimieDefaultFail,PickGreeting,"$id == uaf_yimie
!$player.UAFTiltedDaggerMissionOnGoing",,"Yimie is currently unreachable, rumors said that she has been sentenced to a house arrest in New Auroria.",0:cutCommLinkPolite:Cut the comm link,
,,,,,,
UAFInformantGreeting,PickGreeting,"$id == uaf_td_informant
$player.UAFTiltedDaggerMissionOnGoing
!$player.UADTiltedDaggerPhase2Done",ShowPersonVisual,"You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""Death and destruction, as it should be,"" he said. Nothing more, nothing less. 
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.
 
""I am but a guppie, while he is the great white."" he said. Nothing more, nothing less.
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""See? Why, why, why, why, why indeed? Hehe.""  he said. You raised an eyebrow and began to bring his mental state into question, but ultimately shrugged it off. You have bigger things to worry about. 
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""Life… death… the one is the same as the other."" he said. Nothing more, nothing less. 
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""Darkness is a friend, an ally."" he said. Nothing more, nothing less.
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""If the leader grows weak another must rise to seize the mantle."" he said. Nothing more, nothing less. 
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""Peace is a lie. There is only Passion. Through Passion, I gain Strength. Through Strength, I gain Power."" he said. Nothing more, nothing less. 
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""The galaxy writhes in chaos and disorder."" he said. Nothing more, nothing less. ","UAFTiltedDaggerAskWreckage:I am here for the wreckage
0:cutCommLinkPolite:Cut the comm link",
UAFInformantGreeting_normal,PickGreeting,"$id == uaf_td_informant
!$player.UAFTiltedDaggerMissionOnGoing
$player.UADTiltedDaggerPhase2Done",ShowPersonVisual,"You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""Death and destruction, as it should be,"" he said. Nothing more, nothing less. 
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.
 
""I am but a guppie, while he is the great white."" he said. Nothing more, nothing less.
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""See? Why, why, why, why, why indeed? Hehe.""  he said. You raised an eyebrow and began to bring his mental state into question, but ultimately shrugged it off. You have bigger things to worry about. 
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""Life… death… the one is the same as the other."" he said. Nothing more, nothing less. 
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""Darkness is a friend, an ally."" he said. Nothing more, nothing less.
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""If the leader grows weak another must rise to seize the mantle."" he said. Nothing more, nothing less. 
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""Peace is a lie. There is only Passion. Through Passion, I gain Strength. Through Strength, I gain Power."" he said. Nothing more, nothing less. 
OR
You managed to sneak through the crowdy streets of Los Scrapyard and spotted a shady man in a suit more expensive than the shuttle you took there. While he scanned his surroundings, his cold and methodical eyes met yours, and only then did you decide to approach. You whispered a password to him and he smirked in return, and the streetlight above sharply glinted off his glasses.

""The galaxy writhes in chaos and disorder."" he said. Nothing more, nothing less. ",0:cutCommLinkPolite:Cut the comm link,
,,,,,,
UAFTiltedDaggerPhase2,DialogOptionSelected,$option == UAFTiltedDaggerAskWreckage,"UAFTiltedDaggerv2 ShowRequirements
FireAll UAFTiltedDaggerPhase2Options","""I understand that you are taking a lot of risk by coming here, but we will need a sizeable force if we want to make it out during this operation.""

""I'll recommend you with atleast 300 marines""",,
UAFTiltedDaggerPhase2Opt1,UAFTiltedDaggerPhase2Options,$player.marines > 29,,,UAFTiltedDaggerCommence:Let's begin the operation (Minimum of 30 marines),
UAFTiltedDaggerPhase2Opt2,UAFTiltedDaggerPhase2Options,,,,cutCommLinkPolite:I need to rethink about it,
,,,,,,
UAFTiltedDaggerPhase2Commence,DialogOptionSelected,$option == UAFTiltedDaggerCommence,,"""Very well, follow me to one of these sites.""",UAFTiltedDaggerCommenceProcess:Continue,
UAFTiltedDaggerPhase2Commence_Process,DialogOptionSelected,$option == UAFTiltedDaggerCommenceProcess,"ShowImageVisual mine
UAFTiltedDaggerv2 ProcessScavenging",Beginning the process of scavenging through the wreckage..,UAFTiltedDaggerCommenceResult:See through the results,
