id,type,text1,text2,text3,notes
messengerpod_rem,WEAPON,"Somewhat of a novel weapon based on the Annhiliator, the Messenger Rocket is a simple weapon; an encased energy charge with rockets strapped to it. Able to pressure both shields and armour alike, this weapon is let down by fragile projectiles and a relatively low damage yield per missile.

It is unclear whether the design of this weapon was produced before or after the First AI War. There is clearly an AI influence on its design, as a lot of the components are almost too perfect in shape and size, or are utilised in inexplicable ways that just seem to work. The danger posed by this weapon and others, however, is very real, as either the Tri-Tachyon Corporation has access to incredibly advanced weapon designs even before the First AI War that they have since refined, or its a sign that the Remnant threat is not as nascent as first believed.",Suppression,,
phasebeam_rem,WEAPON,"A rather unusual alteration of the Phase Lance, this AI-enhanced derivative utilises focusing lenses of vastly higher quality, increasing weapon's range by large margin at the cost of direct damage. Its hyperdimensional filter has been recalibrated to higher frequency than one on normal Phase Lance, causing the weapon to discharge damaging arcs to enemy vessels when either hull or shield are struck.

It is unclear whether the design of this weapon was produced before or after the First AI War. There is clearly an AI influence on its design, as a lot of the components are almost too perfect in shape and size, or are utilised in inexplicable ways that just seem to work. The danger posed by this weapon and others, however, is very real, as either the Tri-Tachyon Corporation has access to incredibly advanced weapon designs even before the First AI War that they have since refined, or its a sign that the Remnant threat is not as nascent as first believed.",Assault,,
mininglaser_double_rem,WEAPON,"Three enhanced Mining Lasers attached to an array, this dual-purpose weapon has a longer range and greater power output that is further enhanced with increasing flux. The beams are still dispersed, lacking power against armour and shields, however doubling the output has made the weapon more dangerous, and the array mounting enables the lasers to track and destroy missiles when not suppressing enemy vessels.

It is unclear whether the design of this weapon was produced before or after the First AI War. There is clearly an AI influence on its design, as a lot of the components are almost too perfect in shape and size, or are utilised in inexplicable ways that just seem to work. The danger posed by this weapon and others, however, is very real, as either the Tri-Tachyon Corporation has access to incredibly advanced weapon designs even before the First AI War that they have since refined, or its a sign that the Remnant threat is not as nascent as first believed.",Suppression,,
heavyblaster_rem,WEAPON,"An AI-influenced design, this derivative of the Heavy Blaster utilizes incredibly supercharged projectiles that can carve through armour and annhiliate unprotected hull. However, the shielding around the projectile is easily broken by shields, and the hypercharged particles easily dispersed.

It is unclear whether the design of this weapon was produced before or after the First AI War. There is clearly an AI influence on its design, as a lot of the components are almost too perfect in shape and size, or are utilised in inexplicable ways that just seem to work. The danger posed by this weapon and others, however, is very real, as either the Tri-Tachyon Corporation has access to incredibly advanced weapon designs even before the First AI War that they have since refined, or its a sign that the Remnant threat is not as nascent as first believed.",Anti-Armour,,
gravitonbeam_rem,WEAPON,"A Graviton Beam produced by AI-influenced modification, this weapon is capable of disrupting matter on a macroscale and causing material to be more easily damaged. Multiple applications of the thermogravimetric beam enable enhanced disruption of matter.

It is unclear whether the design of this weapon was produced before or after the First AI War. There is clearly an AI influence on its design, as a lot of the components are almost too perfect in shape and size, or are utilised in inexplicable ways that just seem to work. The danger posed by this weapon and others, however, is very real, as either the Tri-Tachyon Corporation has access to incredibly advanced weapon designs even before the First AI War that they have since refined, or its a sign that the Remnant threat is not as nascent as first believed.",Suppression,,
pulselaser_rem,WEAPON,"With a slightly slower firing rate and a more powerful and faster energy pulse, this AI-modified Pulse Laser suffers from a deceptive loss in flux efficiency.

It is unclear whether the design of this weapon was produced before or after the First AI War. There is clearly an AI influence on its design, as a lot of the components are almost too perfect in shape and size, or are utilised in inexplicable ways that just seem to work. The danger posed by this weapon and others, however, is very real, as either the Tri-Tachyon Corporation has access to incredibly advanced weapon designs even before the First AI War that they have since refined, or its a sign that the Remnant threat is not as nascent as first believed.",General,,
heavyburst_rem,WEAPON,"An aggressive weapon, the Heavy Burst Attack Laser is able to cut through shield and armour. Limited by a short range.

It is unclear whether the design of this weapon was produced before or after the First AI War. There is clearly an AI influence on its design, as a lot of the components are almost too perfect in shape and size, or are utilised in inexplicable ways that just seem to work. The danger posed by this weapon and others, however, is very real, as either the Tri-Tachyon Corporation has access to incredibly advanced weapon designs even before the First AI War that they have since refined, or its a sign that the Remnant threat is not as nascent as first believed.",Assault,,
phasecl_rem,WEAPON,"This AI-modified analogue of the Proximity Charge Launcher utilises a burst-release of smaller charges, which faster on launching and are better able to catch enemy fighters. What is particularly interesting is the smaller charges can be steadily recharged, and this recharge system also enables the weapon to be mounted in energy mounts.

It is unclear whether the design of this weapon was produced before or after the First AI War. There is clearly an AI influence on its design, as a lot of the components are almost too perfect in shape and size, or are utilised in inexplicable ways that just seem to work. The danger posed by this weapon and others, however, is very real, as either the Tri-Tachyon Corporation has access to incredibly advanced weapon designs even before the First AI War that they have since refined, or its a sign that the Remnant threat is not as nascent as first believed.",PD-Suppression,,
krandlpucklegun,WEAPON,"The 'Krandl' Blaster (named after the captain who first sighted it) appears to be almost entirely AI-inspired. The weapon releases a burst of shield-destabilising bolts that rapidly loses accuracy, while also firing a stream of EMP blasts that improve with accuracy as the burst continues. Individual bursts can disable a vessel, however the time between bursts is quite long. 

It is unclear whether the design of this weapon was produced before or after the First AI War. There is clearly an AI influence on its design, as a lot of the components are almost too perfect in shape and size, or are utilised in inexplicable ways that just seem to work. The danger posed by this weapon and others, however, is very real, as either the Tri-Tachyon Corporation has access to incredibly advanced weapon designs even before the First AI War that they have since refined, or its a sign that the Remnant threat is not as nascent as first believed.",Strike,,
,,,,,
tachyonlance_rem,WEAPON,"With a lower damage output than the base model, this AI-modified Tachyon Lance is far more crippling through its ability to induce localised errant subspace events on fluxed target ships.

It is unclear whether the design of this weapon was produced before or after the First AI War. There is clearly an AI influence on its design, as a lot of the components are almost too perfect in shape and size, or are utilised in inexplicable ways that just seem to work. The danger posed by this weapon and others, however, is very real, as either the Tri-Tachyon Corporation has access to incredibly advanced weapon designs even before the First AI War that they have since refined, or its a sign that the Remnant threat is not as nascent as first believed.",Suppression,,
mark9_rem,WEAPON,"This AI-modified derivative of the Mark IX utilises ammunition that can either be prestored and fed to the weapon via ballistic loading, or generated in situ with energy integration. However, using energy as the source interferes with the integrity of the projectile, causing it to prematurely degrade. The projectiles fired from this weapon emit electromagnetic arcs on contact with hull, disabling weapons and engines.

It is unclear whether the design of this weapon was produced before or after the First AI War. There is clearly an AI influence on its design, as a lot of the components are almost too perfect in shape and size, or are utilised in inexplicable ways that just seem to work. The danger posed by this weapon and others, however, is very real, as either the Tri-Tachyon Corporation has access to incredibly advanced weapon designs even before the First AI War that they have since refined, or its a sign that the Remnant threat is not as nascent as first believed.",Anti-Shield,,
