id,type,text1,text2,text3,notes
gundam_gray_phantom,SHIP,"The Gray Phantom was a Pegasus class assault carrier constructed by the Earth Federation Forces in UC 0079. Like other ships of its class, it was constructed from multiple blocks, including living quarters that featured an artificial gravity area. Differences in construction resulted in some Pegasus ships having radically different appearances. ",,,
gundam_albion,SHIP,"The Albion was a Pegasus class assault carrier constructed by the Earth Federation Forces in UC 0083. Like other ships of its class, it was constructed from multiple blocks, including living quarters that featured an artificial gravity area. Differences in construction resulted in some Pegasus ships having radically different appearances. ",,,
gundam_birmingham,SHIP,"Constructed after the One Year War, the battleship Birmingham was the first and only ship of its class. The Birmingham was intended to show off the power of the Earth Federation Forces, which was reflected in its size: at 398 meters long, it was larger than any One Year War battleships, with the exception of the Principality of Zeon�s Gwazine and Dolos classes.",,,
,,,,,
gundam_yapp,SHIP,"It has a structure with a container-type storage on either side and can accommodate more suits compared with a Papua-class supply, but because of its size its mobile speed is slow and the number deployed is relatively small.",,,
gundam_jormungand,SHIP,"The QCX-76A Jormungand was a super-large fusion plasma gun developed by the 603rd Technical Evaluation Unit on the Jotunheim. At 231 meters, the Jormungand was nearly the same length as a Musai class ship. The Jormungand’s estimated maximum firing range was 2,000 kilometers, but its effective firing range was only 300 kilometers. ",,,
gundam_chivvay,SHIP,"The Chivvay-Class high speed heavy cruiser was a ship developed by Zeon to protect convoys and carry out various tasks, and often served as a flagship.",,,
gundam_chibe_final,SHIP,"At the outbreak of the One Year War, the Chibe class heavy cruiser was one of the oldest ships in the Zeon arsenal, and its abilities were substandard compared to the new Musai and Gwazine class ships. Introduced late in the One Year War, the final production type was designed as a replacement for the aging Chibe. ",,,
gundam_musai,SHIP,"The Principality of Zeon secretly developed the Musai class light cruiser in conjunction with its mobile suit program, and as such, the Musai had the distinction of being the first combat spaceship ever designed to carry and support mobile suits.",,,
gundam_musai_final,SHIP,"The final version of the Musai class light cruiser in the One Year War saw an extensive change in hull design, coupled with all the combat experienced with the standard Musai class cruiser. Still retaining the two high-powered mega particle cannons of the late-war Musai, the engines were upgraded to give additional speed. ",,,
gundam_musai_late,SHIP,"The Principality of Zeon�s Musai class light cruiser saw several revisions throughout the course of the One Year War in UC 0079. The late production type, fielded in the latter stages of the war, featured upgraded mobile suit storage capacity and launching capability.",,,
gundam_jotunheim,SHIP,"The Jotunheim was a converted transport ship used by the Principality of Zeon during the One Year War. Originally a civilian ship, the Jotunheim was reconfigured for military use and became the base of operations for Zeon’s 603rd Technical Evaluation Unit, which was tasked with testing experimental weapons. ",,,
gundam_zanzibar,SHIP,"The Principality of Zeon's closest answer to the Earth Federation Forces' Pegasus class carrier, the Zanzibar class mobile cruiser replaced the vulnerable HLV for the purpose of ferrying mobile suits to Earth and back to space. ",,,
gundam_papua,SHIP,"One of the Principality of Zeon's first ships, the Papua class transport ship remained the mainstay of the Zeon logistical fleet for many years until the introduction of the Pazock class.",,,
gundam_gwazine,SHIP,"The most powerful space warships of the One Year War (excluding the giant Dolos class), the Zeon Gwazine class battleships were more than a match for any Earth Federation Forces warship.",,,
gundam_dolos,SHIP,"A product of Gihren Zabi's quest for the ultimate war-winning super weapon, the Dolos class was the largest dedicated mobile suit carrier ever built. With the capacity to carry an unprecedented 182 mobile suits, the Dolos could transport almost an entire corps within its vast hull.",,,
,,,,,
gundam_gundam_gp03_dendrobium_pilot,SHIP,"During its military reconstruction following the devastating One Year War, the Earth Federation Forces contracted a private company, Anaheim Electronics, to develop a series of new Gundam-model mobile suits to serve as conceptual testbeds for new and improved mobile suit technology. The third of these new prototypes to be produced by Anaheim was the RX-78GP03 GP03 Gundam, code-named Dendrobium.",,,
,,,,,
gundam_core_fighter,SHIP,"The FF-X7 Core Fighter's computer had more than 10 times the processing power of other fighters, and therefore it was highly versatile as a multipurpose fighter. ",,,
gundam_jet_core_booster,SHIP,"The FFB-7Bst Jet Core Booster II was an atmospheric fighter developed by the Earth Federation Forces and based on the FF-X7Bst Core Booster. Unlike the Core Booster, which combined an FF-X7 Core Fighter with a booster module, the Jet Core Booster II was constructed as a single unit. The Jet Core Booster II’s armaments included vulcan guns and anti-ground bombs and missiles. The Jet Core Booster II could function as both an air fighter and bomber. In November UC 0079, multiple Jet Core Booster II fighters conducted a bombing campaign over a secret Zeon mountain base in Southeast Asia. As of UC 0081, the Jet Core Booster II remained in service.",,,
gundam_core_booster,SHIP,"The FF-X7Bst Core Booster was Designed by Hervic Company as a companion unit to the FF-X7 Core Fighter due to the transformation mechanism for the Core Block system, which drastically limited the Fighter's ammo and fuel storage, and thus prevented it from utilizing it's true performance. To make up for this oversight, the Core Booster is designed to be able to attach to the rear of a Core Fighter to improve it's performance.",,,
gundam_pablic,SHIP,"To counter the fast and maneuverable mobile suits, the Earth Federation developed the Public-class as a simple gunboat which would support the main fleet.",,,
gundam_ball,SHIP,"The Federation refitted about 1200 of the civilian-model worker space pods, known as SP-W03 Space Pods. The Federation reinforced it with heavier armor and mounted a 180mm low-recoil cannon on top. The Ball mobile pod also had vernier thrusters mounted all along the body.",,,
gundam_ball_typek,SHIP,"As the Earth Federation Forces’ Operation V scrambled to get their first mobile suit prototypes operational and begin mass production, a stopgap was needed to counter the Principality of Zeon’s mobile suit forces. During the stalemate of the middle months of the One Year War, civilian-model SP-W03 Space Pod space construction pods were converted into RB-79 Ball combat units, armed with a 180mm recoilless cannon. Although this was the standard armament for the Ball, several weapons variations appeared in different fronts of the war. One variant was the RB-79K Ball Type K, which was armed with a pair of cannons in place of the single one. ",,,
gundam_gm_early,SHIP,"The GM Early Type is an early model GM used in space to gather data for the Earth Federation's first true mass production mobile suit. Due to its purpose as test machine, it is armed only with a machine gun, beam saber and a pair of head vulcans. It became the prototype of the later RGM-79C GM Type C.",,,
gundam_gm,SHIP,"The first mass-produced mobile suit of the Earth Federation. It was design based on the RX-78-2 Gundam. Its basic frame is easily adaptable to modifications into mission specific GM models, and has a fairly high level of mobility.",,,
gundam_gm_thunderbolt,SHIP,"The first mass-produced mobile suit of the Earth Federation. It was design based on the RX-78-2 Gundam. Its basic frame is easily adaptable to modifications into mission specific GM models, and has a fairly high level of mobility.",,,
gundam_gm_typec,SHIP,"Appearing in the final portion of the One Year War, the RGM-79C GM Type C was an improved version of one of the Earth Federation Forces' first mass production mobile suits, the RGM-79[E] GM Early Type. Though it was similar to the original Early Type in its armament and abilities, it featured greatly improved thruster acceleration and maneuverability. ",,,
gundam_gm_cs,SHIP,"In the last weeks of the One Year War, the Earth Federation Forces refined its mobile suit manufacturing processes and developed several variants of its standard RGM-79 GM. One such variant was the RGM-79GS GM Command Space, a specialized space combat version of the RGM-79G GM Command developed for colony defense. While quite similar to the standard GM Command, the Space type mounted an enhanced backpack equipped with more maneuvering verniers and more powerful rocket thrusters. ",,,
gundam_gm_cannon,SHIP,"Following the testing of the RGC-80 Prototype GM Cannon, the Earth Federation Forces quickly followed up with the final RGC-80 GM Cannon, correcting the problems encountered in the test model. Put into production in late UC 0079, the production model GM Cannon mounted only one rocket launching 240mm cannon, complemented by heavier armor on the legs to offset the recoil.",,,
gundam_gm_gundamhead,SHIP,"The appearance of the RX-78-2 Gundam and similar mobile suits caused a shock to Principality of Zeon forces during the One Year War in UC 0079. To capitalize on this intimidation effect, the Earth Federation Forces created the RGM-79/GH Gundam Head, a variant of the RGM-79 GM that mounted a Gundam-type head.",,,
gundam_gm_sniper,SHIP,"Although the experimental RGM-79[G] GM Ground Type was serving well as a general-purpose ground combat unit, the Earth Federation Forces found themselves needing specialized units for specific mission roles. The RGM-79[G] GM Sniper was the first of a long line of GM variants, although in a sense it wasn't a variant at all. ",,,
gundam_gm_sniper_ii,SHIP,"Following the success of the high-performance (but equally costly) RGM-79SC GM Sniper Custom, the Earth Federation Forces commissioned a new sniper-use GM to be built during the last weeks of the One Year War. Due to the tight one-month deadline for designing and first rollout, only a handful of the new RGM-79SP GM Sniper IIs were seen in the last few days of the war, with some assigned aboard the assault carrier Gray Phantom (both of which were destroyed during a battle inside the Side 6 Libot Colony) and the White Dingo team in Australia.",,,
gundam_guncannon,SHIP,A middle-range support mobile suit developed simultaneously with the RX-78 Gundam and the RX-75 Guntank as part of Operation V.,,,
gundam_guncannon_massproduce,SHIP,"The new RX-77D Guncannon Mass Production Type first came off the assembly lines in the last weeks of UC 0079. To cut costs, the costly and complicated Core Block System was removed, and the original Guncannon's expensive Luna Titanium armor was replaced with more affordable titanium ceramic composite armor. ",,,
gundam_guntank,SHIP,"The RX-75 Guntank was the first prototype Earth Federation Forces mobile suit developed by Operation V. However, it was said to be closer to a tank rather than a mobile suit. And although it's powerful under-tread thrusters do allow it to function in space, it isn't very agile and thus must rely a bit on it's inherent durability to survive in such scenarios.",,,
,,,,,
gundam_gundam_rx78_2_pilot,SHIP,"The RX-78-2 Gundam is the part of Operation V, it was built in secret on Side 7. The Gundam would turn the tide of war in favor of the Earth Federation during the One Year War against the Principality of Zeon. ",,,
gundam_gundam_g3_pilot,SHIP,"Following the destruction of two of the three RX-78-2 Gundam prototypes being assembled and tested at the Earth Federation Forces' Side 7 research colony in September UC 0079, the remains of the two damaged units were loaded aboard the EFF's White Base assault carrier, eventually making its way to the underground Jaburo military headquarters on Earth. The remains of the two damaged RX-78-2s were cobbled together into a new testbed unit, designated the RX-78-3 G-3 Gundam. ",,,
gundam_gundam_alex_pilot,SHIP,"Late during the One Year War, the Earth Federation Forces realized that they had a major problem with their prototype RX-78-2 Gundam close combat mobile suit: its pilot. Gundam pilot Amuro Ray was an emerging Newtype, and his abilities to predict enemy movements and respond with lightning-fast reflexes were simply pushing the Gundam beyond its design limits. To correct this problem, the EFF set out to develop a new Gundam prototype (code-named Alex) capable of taking advantage of a Newtype's quick-reacting abilities. ",,,
gundam_gundam_fa78_pilot,SHIP,"The Earth Federation Forces experimented with the full armor concept during the One Year War, which led to the creation of mobile suits like the FA-78 Full Armor Gundam, the similarly named FA-78-1 Full Armor Gundam and the RX-78NT-1 Gundam NT-1 Alex.",,,
gundam_gundam_gp01_pilot,SHIP,"During its military reconstruction following the devastating One Year War, the Earth Federation Forces contracted a private company, Anaheim Electronics, to develop a series of new Gundam-model mobile suits to serve as conceptual testbeds for new and improved mobile suit technology. ",,,
gundam_gundam_gp01_fb_pilot,SHIP,"Although the RX-78GP01 Gundam GP01 Zephyranthes mobile suit was intended to be upgraded for use in space, the uprising of Zeon remnants in October UC 0083 moved this project up considerably. The GP01, not being properly calibrated for space combat, was critically damaged by Zeon forces when its pilot, Kou Uraki, carelessly took the mobile suit out into battle. ",,,
gundam_gundam_gp02_pilot,SHIP,"During its military reconstruction following the devastating One Year War, the Earth Federation Forces contracted a private company, Anaheim Electronics, to develop a series of new Gundam-model mobile suits to serve as conceptual testbeds for new and improved mobile suit technology. One of the first prototypes to come out of Anaheim's Von Braun City lunar factory was the RX-78GP02A Gundam GP02A, code-named Physalis. ",,,
gundam_gundam_gp03_pilot,SHIP,"During its military reconstruction following the devastating One Year War, the Earth Federation Forces contracted a private company, Anaheim Electronics, to develop a series of new Gundam-model mobile suits to serve as conceptual testbeds for new and improved mobile suit technology. The third of these new prototypes to be produced by Anaheim was the RX-78GP03 Gundam, code-named Dendrobium. ",,,
,,,,,
gundam_apsaras_ii,SHIP,"Built on the same basic design as its Apsaras predecessor, Ginias Sahalin's Apsaras II featured a perfected Minovsky craft system that was much more stable in atmospheric flight. It also incorporated an extremely powerful mega particle cannon, capable of blasting through thick layers of rock. ",,,
gundam_apsaras_iii,SHIP,"After the test flights and collection of combat and flight data from the Apsaras and Apsaras II were completed, Ginias Sahalin set out to complete his dream project and bring it to fruition. The final version, the Apsaras III, was completed at Ginias' Southeast Asian mobile suit factory in December UC 0079. ",,,
gundam_big_rang,SHIP,The MA-05Ad Big Rang was a one-off design that combined a modified MA-05 Bigro mobile armor with a battleship fuselage. The resulting combination retained the Bigro’s armaments while adding a support hangar to repair and resupply MP-02A Oggo mobile pods.,,,
gundam_oggo,SHIP,"As the One Year War turned against the Principality of Zeon, the military began producing the MP-02A Oggo, a patchwork mobile pod similar in concept to the Earth Federation Forces’ RB-79 Ball. The Oggo made heavy use of spare Zaku parts, including its reactor and armaments.",,,
gundam_big_zam,SHIP,"A mobile armor designed for maximized offensive power, the Big Zam was considered the largest and most powerful tactical weapon during the One Year War.",,,
gundam_bigro,SHIP,"Before the One Year War began, there was a conceptual weapons competition between rival companies: one entry was MIP's MIP-X1 mobile armor, but it was rejected in favor of Zeonic Company's mobile suit technology.",,,
gundam_val_walo,SHIP,"In the last weeks of the One Year War, the Principality of Zeon developed the mobile armor MA-06 Val-Walo, based on the MA-05 Bigro. Whereas the Bigro was designed for anti-ship assaults, the Val-Walo was intended to serve as both an anti-ship unit and as a close combat unit against mobile suits. ",,,
gundam_braw_bro,SHIP,"With the discovery of Newtypes among the human population, the Principality of Zeon saw the potential of using these Newtypes - many of them possessing precognition, enhanced intuition, and lightning-fast reflexes - as tools in their war against the Earth Federation Forces. The Flanagan Institute was charged with the study of Newtype candidates and the development of new weapons capable of making use of Newtypes' abilities. Their first weapon was the MAN-03 Braw-Bro, a large space-going vehicle the size of a small battleship. ",,,
gundam_elmeth,SHIP,The experimental Elmeth mobile armor was produced by the Principality of Zeon's Flanagan Institute as a Newtype-use mobile armor.,,,
gundam_neue_ziel,SHIP,"Designed late during the One Year War, the highly advanced AMA-X2 Neue Ziel mobile armor was not built before the war's end. Instead, remnant Zeon forces who escaped to the asteroid base Axis took the plans with them, where it was later constructed by the Axis forces. The Neue Ziel (""neue ziel"" being German for ""new goal"") was truly ahead of its time. ",,,
,,,,,
gundam_dopp,SHIP,"The Dopp was an atmospheric fighter by Zeon for invasions on Earth. It was said that Zeon engineers, due to living on space colonies, did not have the knowledge to develop atmospheric aircraft or a place to test them, so the Dopp was designed using computer simulations.",,,
gundam_orange_dopp,SHIP,"The Dopp was an atmospheric fighter by Zeon for invasions on Earth. It was said that Zeon engineers, due to living on space colonies, did not have the knowledge to develop atmospheric aircraft or a place to test them, so the Dopp was designed using computer simulations.",,,
gundam_gattle,SHIP,"The Gattle was Zeon's main space fighter. Its firepower was lower than a mobile suit, but it was more mobile. As a result, it was used to defend bases or hold off enemies until mobile suits could sortie.",,,
gundam_zaku_i,SHIP,"By the outbreak of the One Year War the MS-05 Zaku was five years old and largely considered obsolete. The Mobile suit was developed as the first combat-use mass-production mobile suit, but it was soon superseded by the MS-06C Zaku II Early Production Type.",,,
gundam_zaku_ii,SHIP,"The successor to the first fielded MS, the MS-05A Zaku I Early Type, the Zaku II improved on everything the previous model offered. It was faster, more durable, had a superior Minovsky Reactor, and could be fitted with more weapons. ",,,
gundam_zaku_ii_thunderbolt,SHIP,"The successor to the first fielded MS, the MS-05A Zaku I Early Type, the Zaku II improved on everything the previous model offered. It was faster, more durable, had a superior Minovsky Reactor, and could be fitted with more weapons. ",,,
gundam_zaku_ii_drone,SHIP,"The successor to the first fielded MS, the MS-05A Zaku I Early Type, the Zaku II improved on everything the previous model offered. It was faster, more durable, had a superior Minovsky Reactor, and could be fitted with more weapons. ",,,
gundam_zaku_ii_rifle,SHIP,This variant of the standard Zaku II is fitted with a Rifle for extended range deployment and while it is not quite able to function in a Sniper role it is still able to provide long-range fire support.,,,
gundam_zaku_ii_shield,SHIP,"This variant of the standard Zaku II is equiped with a Shield granting it greater protection, allowing it to take hits that it's less durable kin would rather avoid entirely.",,,
gundam_zaku_ii_hm,SHIP,"When the Principality of Zeon military deployed its new MS-06R-1 Zaku II R-1 for field testing during the One Year War, comments and feedback on the test unit's design came back from pilots on how to improve the mobile suit even more. These ideas were incorporated into another upgrade, the MS-06R-1A. The R-1A type saw minor engine problems corrected, and its additional propellant tanks were replaced with removable fuel cartridges, making the R-1A faster to refuel during battle.",,,
gundam_zaku_ii_rd4,SHIP,"Requiring test data for its in-development space combat MS-09R Rick Dom, Zimmad Company modified a standard MS-06F Zaku II with a pair of larger, thruster-laden legs to increase its performance and simulate the characteristics of the Rick Dom. This unit was piloted by Aina Sahalin, but was destroyed during a test flight near Earth while fighting – much to everyone’s surprise – by a RB-79K Ball Type K on October 6, UC 0079. Fortunately for Zimmad, Aina managed to escape from the destroyed mobile suit with her test flight data intact.",,,
gundam_zaku_ii_fz,SHIP,"One of the mobile suit types to be redesigned under this plan was the venerable MS-06F Zaku II, which had served Zeon since the early days of the war. The new MS-06FZ Zaku II FZ, with an improved type of cockpit and greatly increased thruster acceleration, was a tremendous advancement over the standard F-type in terms of speed and maneuverability.",,,
gundam_zaku_sniper,SHIP,"A retrofitted version of the MS-05 Zaku I, the MS-05L Zaku I Sniper Type's primary weapon was a beam sniper rifle, which was powered by a backpack-mounted sub-generator.",,,
gundam_rick_dom,SHIP,"When the Zeonic Company's space combat MS-11 Act Zaku development project was canned, the Zimmad Company quickly responded by making a variant of their well-proven MS-09 Dom ground combat mobile suit. It was near the end of the One Year War in UC 0079, and the Principality of Zeon, realizing that the outcome of the war was going to be decided in space, devoted all of its mobile suit manufacturing resources to space combat units. ",,,
gundam_rick_dom_thunderbolt,SHIP,"When the Zeonic Company's space combat MS-11 Act Zaku development project was canned, the Zimmad Company quickly responded by making a variant of their well-proven MS-09 Dom ground combat mobile suit. It was near the end of the One Year War in UC 0079, and the Principality of Zeon, realizing that the outcome of the war was going to be decided in space, devoted all of its mobile suit manufacturing resources to space combat units. ",,,
gundam_rick_dom_ii,SHIP,"One of the mobile suit types to be redesigned under this plan was the MS-09R Rick Dom, the spaceborne variant of Zimmad Company's original groundpounding MS-09 Dom, which was in service for only a few months. The high performance and success of the Rick Dom inspired the Zeon military to improve the design even further, creating the MS-09R-2 Rick Dom II (aka Rick Dom Zwei).",,,
gundam_gelgoog,SHIP,"The MS-14A is the mass production version of the Gelgoog, it was equipped with a shield, a twin beam sword and a beam rifle, a first for a Zeon mobile suit. The Gelgoog was a superior mobile suit in every aspect to the MS-06F Zaku II and even the MS-09R Rick Dom.",,,
gundam_gelgoog_thunderbolt,SHIP,"The MS-14A is the mass production version of the Gelgoog, it was equipped with a shield, a twin beam sword and a beam rifle, a first for a Zeon mobile suit. The Gelgoog was a superior mobile suit in every aspect to the MS-06F Zaku II and even the MS-09R Rick Dom.",,,
gundam_gelgoog_j,SHIP,"One of the mobile suit types to be redesigned under this plan was the MS-14A Gelgoog, which only recently began production at Zeon's A Baoa Qu asteroid base in December UC 0079. The new MS-14JG Gelgoog Jäger (or simply ""Gelgoog-J"") was a serious step above anything else produced by Zeon at the time, incorporating more powerful rocket thrusters and additional verniers for added maneuverability. ",,,
gundam_kampfer,SHIP,"In the last days of the One Year War, the Principality of Zeon developed the MS-18E Kämpfer, a fast assault unit. Based on the YMS-18 Prototype Kämpfer (""käempfer"" being German for ""fighter"" or ""champion""), the suit sacrificed armor protection in exchange for many thrusters and verniers, making it quite fast and maneuverable. Armed with an array of giant bazookas, shotguns and panzer fausts, the Kämpfer could approach a target at high speed, make a fast strike, and quickly escape.",,,
gundam_gouf,SHIP,"The MS-07B Gouf is designed specifically for ground-based, close-quarter MS combat. It features much-improved mobility with a powerful backpack and leg-mounted thrusters for jet-assisted jumps based on the YMS-08A High Mobility Test Type. Though it's powerful thrusters also means it is perfectly capable of being used in Space.",,,
gundam_gyan,SHIP,The YMS-15 Gyan was developed by the Zimmad company in the late stages of the One Year War for the Principality of Zeon's second phase main mobile suit development project. It was designed with exceptional close combat ability in anticipation of melee combat against the Earth Federation's mobile suits.,,,
gundam_zock,SHIP,"The Zock was an experimental amphibious mobile suit that could almost be characterized as a mobile gun platform, it featured an ultra-large thermonuclear reactor. While it was created originally for Amphibious combat it still possesses the ability to function in Space, though one can argue that such versatility comes at a cost.",,,
,,,,,
gundam_zaku_ii_char_pilot,SHIP,"Char's MS-06S Zaku II is a customized version of the standard MS-06S Zaku II Commander Type (an overall improved MS-06F Zaku II) painted in the personal red colors of it's infamous pilot. Being a commander's unit, a horn-like decoration was also attached to its head. ",,,
gundam_zaku_ii_psycho_pilot,SHIP,"The MS-06R Zaku II High Mobility Type �Psycho Zaku� was an experimental unit created by the Principality of Zeon during the One Year War in UC 0079. Based on the MS-06R-1 model, the Psycho Zaku utilized an advanced control system called the Reuse Psycho Device that sent electrical signals directly from the pilot�s brain to the mobile suit.",,,
gundam_zeong_pilot,SHIP,"Developed by the Principality of Zeon at the A Baoa Qu space fortress during the One Year War, the Zeong is designed exclusively for Newtype pilots and is thus exceptionally expensive to produce, though many will agree that it's sheer power is worth every credit.",,,
gundam_gelgoog_char_pilot,SHIP,"Before the Princiaplity of Zeon's new mass produced MS-14A Gelgoog went into production - pending the completion of Zeon's beam weapon technology research - 30 test units of the Gelgoog line were put into service in October UC 0079. Assigned the model number MS-14S (originally YMS-14), 29 of these test Gelgoogs were given to Zeon's elite Ace Corps for trials and field testing in the Corregidor Shoal Zone before actual mass production began. ",,,
gundam_zudah_pilot,SHIP,"In UC 0075, Zimmad Company and Zeonic Company competed for a contract to mass produce a mobile suit for the Principality of Zeon. Zimmad’s EMS-04 Zudah lost to the design that was mass produced as the MS-05B Zaku I. The reason: despite having superior maneuverability to the Zaku I, a fatal flaw in the EMS-04’s high performance Jupiter engine caused it to explode when overexerted. Though there are rumors that some Luddic Path Radicalists managed to steal an LPC Blueprint, what those crazy fanatics may use it for is unknown, but likely nothing good.",,,
,,,,,
,,,,,
gundam_side,CUSTOM,"Space colonies are giant artificial structures in space, designed to house large-scale human habitation. The Earth Federation was responsible for the construction of all the inhabited space colonies within the Earth Sphere, and around 10 billion people were space colony residents by the outbreak of the One Year War.",,,
gundam_side_damaged,CUSTOM,This space colonies as been damaged due to the One Year War. It is now abandoned and needs repairs.,,,
gundam_side_destroyed,CUSTOM,This space colonies as been destroyed due to the One Year War. It is now abandoned and cannot be repaired. It is a sad sight to see.,,,
,,,,,
gundam_station_core_t1_efsf,SHIP,"Space colonies are giant artificial structures in space, designed to house large-scale human habitation and this one has been lightly modified to be more comparable to the Stations used by most of this galaxy. The Earth Federation is responsible for the creation and protection of the vast majority of these Colonies, as well as their modifcation due to the need for greater protection. This EFSF Colony has a reiforced outpost segment, having been modified by the Earth Federation to provicde a basic level of control and protection to the planet it orbits, the colony it is attached to, and the immediate vicinity.",,,
gundam_station_core_t2_efsf,SHIP,"Space colonies are giant artificial structures in space, designed to house large-scale human habitation and this one has been modified to be more comparable to the Stations used by most of this galaxy. The Earth Federation is responsible for the creation and protection of the vast majority of these Colonies, as well as their modifcation due to the need for greater protection. This EFSF Colony is more well armed and armored than just a simple outpost stiched onto it, now closer to a proper Defensive Outpost, providing not only greater presence in the area but also being able to provide far better protection to the colony it is built upon.",,,
gundam_station_core_t3_efsf,SHIP,"Space colonies are giant artificial structures in space, designed to house large-scale human habitation and this one has been heavily modified to be more comparable to the Stations used by most of this galaxy. The Earth Federation is responsible for the creation and protection of the vast majority of these Colonies, as well as their modifcation due to the need for greater protection. This EFSF Colony has undergone extensive modification by the Earth Federation. Now more resembling a fortress with far greater armor and weapon systems than the word Colony would usually bring to mind, allowing it to withstand a full invasion to protect both it's own population as well as that of the planet it orbits and provide a siginifcant stabilizing presnce in the area.",,,
,,,,,
gundam_station_core_t1_zeon,SHIP,"Space colonies are giant artificial structures in space, designed to house large-scale human habitation and this one has been lightly modified to be more comparable to the Stations used by most of this galaxy. Though the Earth Federation is more responsible for the creation of these colonies, the Principality of Zeon is not ignorant of their importance, nor their utility as orbital Stations. This Zeon Colony has a reiforced outpost segment, having been modified by Zeon to provicde a basic level of control and protection to the planet it orbits, the colony it is attached to, and the immediate vicinity.",,,
