id,type,text1,text2,text3,notes
uaf_meitou_chorus_nt,WEAPON,"Experimental nuclear anti-air missile system, capable of effectively intercepting incoming threats and annihilating strikecraft thanks to its advanced avionics and excellent tracking capabilities. It's also armed with a small tactical nuclear warhead to deal with grouped missiles and fighters.",Area Defense,,
,,,,,
uaf_minirest_asm_l,WEAPON,"An experimental two-staged anti-ship cruise missile, it will try to flank the enemy from the side during the first stage and then separate its high explosive warhead that will rapidly accelerate towards the target.",Strike,,
,,,,,
uaf_fw_30mm_class_i,WEAPON,"Standard rotary rapid-fire autocannon, equipped with high explosive incendiary rounds that are popular among auroran fighters.",Fighter Weaponry,,
uaf_fw_30mm_class_ii,WEAPON,"Standard rotary rapid-fire autocannon, equipped with high explosive disruptive rounds to stun and then neutralize the enemy.",Fighter Weaponry,,
uaf_fw_30mm_class_iii,WEAPON,"Miniaturized version of the Triyia CIWS, excels in providing anti-air support and suppressing enemy fighters.",Fighter Weaponry,,
uaf_fw_40mm_class_i,WEAPON,"Standard rotary rapid-fire autocannon, upscaled to higher caliber. Proven to be very effective against all kinds of targets.",Fighter Weaponry,,
,,,,,
uaf_fw_edge_type_i,WEAPON,Rotary rapid-fire weapon loaded with a mix of experimental energy-infused rounds and conventional high explosive incendiary ammunition.,Fighter Weaponry,,
uaf_fw_merupaka_epd,WEAPON,"Rotary rapid-fire weapon that's an upgrade to EMG autocannon, featuring higher caliber and newly introduced energy rounds, during its so far short service time it already proven itself to be very effective against all kinds of targets.",Fighter Weaponry,,
,,,,,
uaf_fw_76mm_class_i,WEAPON,"Miniaturized version of the Tona railgun made with the purpose of being used on fighter-size strikecraft, its smaller size allows it to fire much faster than its ship counterpart.",Fighter Weaponry,,
uaf_fw_76mm_class_ii,WEAPON,"Miniaturized version of the Tona railgun made with the purpose of being used on fighter-size strikecraft, its smaller size allows it to fire much faster than its ship counterpart.",Fighter Weaponry,,
,,,,,
uaf_fw_hvar_class_i,WEAPON,Standard rocket pod for anti-ship purposes.,Fighter Weaponry,,
uaf_fw_hvar_class_ir,WEAPON,Standard rocket pod for anti-ship purposes. This version has a lighter warhead.,Fighter Weaponry,,
uaf_fw_hvar_class_ii,WEAPON,Standard rocket pod for anti-ship purposes.,Fighter Weaponry,,
uaf_hvar_class_nk,WEAPON,Standard rocket pod for anti-ship purposes. This version fires a salvo of unguided high velocity rockets for the Super Nakiha class destroyer.,,,
,,,,,
uaf_fw_amssm_class_i,WEAPON,"Standard anti-air missile, well capable of intercepting incoming threats and neutralizing enemy strikecraft thanks to its outstanding avionics and tracking capabilities.",Anti-Air,,
uaf_fw_amssm_class_ii,WEAPON,"Standard anti-air missile, well capable of intercepting incoming threats and neutralizing enemy strikecraft thanks to its outstanding avionics and tracking capabilities.",Anti-Air,,
uaf_fw_amssm_class_iii,WEAPON,"Standard anti-air missile, well capable of intercepting incoming threats and neutralizing enemy strikecraft thanks to its outstanding avionics and tracking capabilities.",Anti-Air,,
uaf_fw_amssmx_class_iv,WEAPON,"Strikecraft based anti-air missile armed with an unconventional low-yield nuclear warhead, well capable of intercepting incoming threats and neutralizing enemy strikecraft thanks to its outstanding avionics and tracking capabilities.",Anti-Air,,
,,,,,
uaf_fw_exoscar_class_i,WEAPON,"Standard anti-ship torpedo, deadly against ships and stations. It also comes with a capable tracking system.",Fighter Weaponry,,
uaf_fw_exoscar_class_ii,WEAPON,"Standard anti-ship torpedo, deadly against ships and stations. It also comes with a capable tracking system.",Fighter Weaponry,,
,,,,,
uaf_fw_asmr_class_i,WEAPON,"Standard guided anti-ship missile, that can also be used against strikecraft to quickly eliminate them thanks to its heavy payload.",Strike Fighter Weaponry,,
uaf_fw_minibreve,WEAPON,"Experimental miniaturized version of Semibreve torpedo, designed to be used by strikecraft. Despite the fact that it's lighter and deals way less damage compared to the original, it can still deliver a devastating blow to enemy forces. On top of that it's also equipped with guidance systems.",Strike Fighter Weaponry,,
uaf_fw_awp_class_i,WEAPON,"An excessively large unguided bomb with a highly enhanced high explosive warhead, designed with maximum destruction in mind. It is well armored, however it relies completely on the bomber's momentum for propulsion. It should however provide the bomber with an excellent 'awp-ortunity' to annihilate anything unfortunate or slow enough to be bombed. Rumors had it that pilots tend to giggle when the bomb turns a hostile vessel into a ball of molten slag.",Strike Fighter Weaponry,,
,,,,,
#SHIPS,,,,,
uaf_nakiha,SHIP,"There are no Auroran military personnel who do not believe the Nakiha is an exceptional design. Entering its fourth generation, Nakiha-class frigates are the backbone of the Auroran naval forces, largely because of its capability to enter and leave, or even land and take off from terran-sized planets without assistance from mass driver runways. This functionality played a crucial role in the defense of the homeworld during the Battle for Aurora, in which they were simultaneously deployed in conflicts from high orbit to stratosphere and every altitude in between. This nimble and versatile warship should never be underestimated by its foe, as it may hold a couple of reserve surprises specifically for the oblivious.
",,,
uaf_ai_nakiha,SHIP,"There are no Auroran military personnel who do not believe the Nakiha is an exceptional design. Entering its fourth generation, Nakiha-class frigates are the backbone of the Auroran's naval forces, largely because of its capability to enter and leave, or even land and take off from terran-sized planets without assistance from mass driver runways. This functionality played a crucial role in the defense of the homeworld during the Battle for Aurora, in which they were simultaneously deployed in conflicts from high orbit to stratosphere and every altitude in between. This nimble and versatile warship should never be underestimated by its foe, as it may hold a couple of reserve surprises specifically for the oblivious.

Additional external missile racks are installed to the side of the engines, armed with Clemente anti-ship missiles. 

This ship has been retrofitted and heavily modified to meet the specifications required by the Auroran Automata Expeditionary Division. It's equipped with the latest avionics and prototype upgrades, allowing it to outperform its predecessors while also a boasting lower sensor profile, thanks to the stealth technology behind its durable and unique AED coating.",,,
uaf_m_nakiha,SHIP,"There are no Auroran military personnel who do not believe the Nakiha is an exceptional design. Entering its fourth generation, Nakiha-class frigates are the backbone of the Auroran naval forces, largely because of its capability to enter and leave, or even land and take off from terran-sized planets without assistance from mass driver runways. This functionality played a crucial role in the defense of the homeworld during the Battle for Aurora, in which they were simultaneously deployed in conflicts from high orbit to stratosphere and every altitude in between. This nimble and versatile warship should never be underestimated by its foe, as it may hold a couple of reserve surprises specifically for the oblivious.

Additional armor plates are installed on critical part of the ship to improve its survivability.

This ship was given up-to-date military-grade upgrades and a unique camouflage pattern belonging to the Auroran Royal Navy's November Fleet, personally led by the Aeria Charlotte herself. Additional armor plating and durable protective coating were installed to enhance the survivability of this ship; albeit at the cost of slightly lowered maneuverability and speed due to additional weight.",,,
,,,,,
uaf_m_seiichi,SHIP,"Seiichi was a class of destroyers designed and built by the former Ceyaian Space Engineering Bureau No. 196, now merged into a multi-national coalition of manufacturing companies under the leadership of a corporation known as Armok Industries. They used to serve during the Battle of Aurora before being ultimately phased out by the jack-of-all-trades, the Nakiha class Frigate Leader.

With the outbreak of the war, the ship was hastily brought up to service in order to fill in the desperately needed role as a heavy hitter - something the first generation frigates aren't capable of due to their lightweight design. Its heavy armor and armament proved to be invaluable as they allowed her to engage and stay in the fight much longer alongside the battlecruisers. By the time the navy gathered enough experience to introduce second generation ships, the outdated Seiichi have shown its age and downgraded to secondary roles until the present day. 

This ship was given up-to-date military-grade upgrades and a unique camouflage pattern belonging to the Auroran Royal Navy's November Fleet which is led personally by the Queen of Yuria herself. Additional armor plating and durable protective coating were installed to enhance the survivability of this ship; albeit at the cost of slightly lowered maneuverability and speed due to additional weight.",,,
uaf_ai_vaharagiri,SHIP,"It became obvious to the Auroran Navy that destroyers still have a place even in space warfare, a class that isn't light enough to be taken lightly but big enough to make a difference in combat. The Vaharagiri is the brand new answer to a popular demand for a hybrid support ship. 

She was actually a major modification of another prototype destroyer, the Super Nakiha as she borrowed several features from her which resulted in more power and increased operating range. The main difference between the Vaharagiri and the rest of the upcoming destroyer series are her main weapon mounts which can support all kind of weaponry as a future-proof design. However, such advanced features consumed most of the internal space and added a ton of weight upon the hull. This was made possible only due to major compromises in terms of armor protection and overall structural integrity which should be neglectable so long as the shield is still active.

This ship has been retrofitted and heavily modified to meet the specifications required by the Auroran Automata Expeditionary Division. It's equipped with the latest avionics and prototype upgrades, allowing it to outperform its predecessors while also a boasting lower sensor profile, thanks to the stealth technology behind its durable and unique AED coating.",,,
uaf_super_nakiha_prototype,SHIP,"There are no Auroran military personnel who do not believe the Nakiha is an exceptional design. Entering its fourth generation, Nakiha-class frigates are the backbone of the Auroran naval forces, largely because of its capability to enter and leave, or even land and take off from terran-sized planets without assistance from mass driver runways. This functionality played a crucial role in the defense of the homeworld during the Battle for Aurora, in which they were simultaneously deployed in conflicts from high orbit to stratosphere and every altitude in between. This nimble and versatile warship should never be underestimated by its foe, as it may hold a couple of reserve surprises specifically for the oblivious.

The latest variant of the venerable Nakiha class frigate, the Super Nakiha was the result of collaboration between a frigate ace squadron and the primary naval design bureau. Its increased size allows more room for improvement such as advanced internal upgrade, high performance cruiser-grade engines supported by an even more powerful power plant. Less than a dozen were planned to be made but only three made it out of the prototype stage thus far. The ship class was rumored to be cursed as the first prototype destroyer was nearly annihilated by a freak friendly fire accident caused by the second destroyer. No detail regarding the incident ever surfaced as it was quickly covered up by the navy but regardless, a legend was born because of it. 

This ship was given up-to-date military-grade upgrades and a unique camouflage pattern belonging to the Auroran Royal Navy's November Fleet, personally led by the Aeria Charlotte herself. Additional armor plating and durable protective coating were installed to enhance the survivability of this ship; albeit at the cost of slightly lowered maneuverability and speed due to additional weight.",,,
,,,,,
uaf_novayu,SHIP,"The latest variant of the venerable Nakiha class frigate, the Super Nakiha was the result of collaboration between a frigate ace squadron and the primary naval design bureau. Its increased size allows more room for improvement such as advanced internal upgrade, high performance cruiser-grade engines supported by an even more powerful power plant. Less than a dozen were planned to be made but only three made it out of the prototype stage thus far. The ship class was rumored to be cursed as the first prototype destroyer was nearly annihilated by a freak friendly fire accident caused by the second destroyer. No detail regarding the incident ever surfaced as it was quickly covered up by the navy but regardless, a legend was born because of it. ",,,
,,,,,
uaf_m_perwira,SHIP,"This ship was given up-to-date military-grade upgrades and a unique camouflage pattern belonging to the Auroran Royal Navy's November Fleet, personally led by the Aeria Charlotte herself. Additional armor plating and durable protective coating were installed to enhance the survivability of this ship; albeit at the cost of slightly lowered maneuverability and speed due to additional weight.",,,
uaf_ai_perwira,SHIP,"A retired space vessel that was recently given a breath of second life by recommissioning it back into regular services. The Perwira is a old but proven design. Capable of atmospheric flight as it can switch from conventional drive to its high performance Melody Micro Drive engines to propel itself into space ala 'Single Stage To Orbit'. It used to be a common sight to see these shuttles travelling between places, and now it shall prosper once more with brand new upgrades and paint jobs.

Nicknamed the 'Warrior', it can indeed fight back even for a shuttle standard but only to a certain extent. A wise captain would choose to fight alongside escorts rather than lone wolfing especially against well-armed enemies. However if used correctly, it can also provide distraction by diving into the enemy flanks and disengage just as quickly thanks to its high speed and maneuverability. Its dual missile hardpoints would prove useful to strike where it hurts the most. Unfortunately, it was only brought up to military service only and generally not available in a typical navy standard variant which made it quite a rare ship. 

This ship has been retrofitted and heavily modified to meet the specifications required by the Auroran Automata Expeditionary Division. It's equipped with the latest avionics and prototype upgrades, allowing it to outperform its predecessors while also a boasting lower sensor profile, thanks to the stealth technology behind its durable and unique AED coating.",,,
,,,,,
,,,,,
uaf_reisen,SHIP,"The Reisen class Pocket Battleship is one of the primary capital warships in use by the Auroran Federation Navy. As the first large capital class to be ever constructed with ""guns blazing-or-nothing"" offensive doctrine in mind, It carries an emphasis on overwhelming ballistic firepower; designed to excel in prolonged engagements and siege battles. 

It will typically outrange and overwhelm any foes before they can retaliate thanks to its advanced rangefinder systems. Her uncommon weapon layout sees the aft-side guns elevated, allowing all weapons to converge on the same target as long as it's not flanking her. For this reason, this frontline battleship requires escort protection. Reisen captains must remain acutely aware that engaging with these battleships are often all-or-nothing gambles, as the same plating that gives her protection also prohibits hit-and-run tactics.",,,
uaf_m_reisen,SHIP,"The Reisen class Pocket Battleship is one of the primary capital warships in use by the Auroran Federation Navy. As the first large capital class to be ever constructed with ""guns blazing-or-nothing"" offensive doctrine in mind, It carries an emphasis on overwhelming ballistic firepower; designed to excel in prolonged engagements and siege battles. 

It will typically outrange and overwhelm any foes before they can retaliate thanks to its advanced rangefinder systems. Her uncommon weapon layout sees the aft-side guns elevated, allowing all weapons to converge on the same target as long as it's not flanking her. For this reason, this frontline battleship requires escort protection. Reisen captains must remain acutely aware that engaging with these battleships are often all-or-nothing gambles, as the same plating that gives her protection also prohibits hit-and-run tactics.

Armok Industries' Reflecta technology proved to be invaluable as it's capable of protecting the ship against anything but the most dangerous and volatile weaponry.
The Navy quickly invested untold amount of funding into developing a more economical version of the armor. This led to the creation of Reflecta II which is installable in modular armor plates, now commonly seen in dazzled warships.

This ship was given up-to-date military-grade upgrades and a unique camouflage pattern belonging to the Auroran Royal Navy's November Fleet, personally led by the Aeria Charlotte herself. Additional armor plating and durable protective coating were installed to enhance the survivability of this ship; albeit at the cost of slightly lowered maneuverability and speed due to additional weight.",,,
,,,,,
uaf_rillaru,SHIP,"The most reliable capital ship to have ever served the Auroran Federation Navy, Rillaru is the standard by which battlecruisers are judged in the southern Persean Sector, whether natives like it or not. They're famously known for versatility in terms of firepower and agility, along with sleek design aesthetics, making it a common favorite among crewmates and commanding officers alike.

If firepower and survivability aren't the issues, half of the fleet admirals and captains would typically favor the Rillaru as their flagship, regardless of the fleet composition or formation. Not only is it nimble enough to maneuver around the enemy formation and strike from favorable angle of attack. It's also large and heavily armed enough to pose a threat to or ward off the enemy due to its balanced weapon layout with the possibility of engaging in successful duels with proper battleships given the right armaments and a skillfull captain.",,,
uaf_ai_rillaru,SHIP,"The standard-issue battlecruiser that would become the most reliable capital ship to have ever served the Auroran Federation Navy. Famously known for its versatility in terms of firepower and agility, along with its sleek-ish design aesthetics which makes it a common favorite among crewmates and commanding officers alike.

If firepower and survivability aren't the issues, half of the fleet admirals and captains would typically favor the Rillaru as their flagship, regardless of the fleet composition or formation. Not only is it nimble enough to maneuver around the enemy formation and strike from favorable angle of attack. It's also large and heavily armed enough to pose a threat to or ward off the enemy due to its balanced weapon layout with the possibility of engaging in successful duels with proper battleships given the right armaments and a skillfull captain.

A rare variant of the Rillaru, this post-production battlecruiser was upgraded with extended side-mounted weapon platforms next to its flight decks. It is also installed with a reverse-engineered phase skimmer system which would give her unparalleled agility unlike its stock version.

This ship has been retrofitted and heavily modified to meet the specifications required by the Auroran Automata Expeditionary Division. It's equipped with the latest avionics and prototype upgrades, allowing it to outperform its predecessors while also a boasting lower sensor profile, thanks to the stealth technology behind its durable and unique AED coating.",,,
